name,precision,recall,f1,support,predicted_positive_count
call_then_state_write,0.3076923076923077,0.5714285714285714,0.4,14,26
state_write_then_call,0.46153846153846156,0.3,0.3636363636363637,20,13
call_then_return_check,0.8596491228070176,0.8305084745762712,0.8448275862068966,118,114
state_write_then_auth_guard,0.8589743589743589,0.8481012658227848,0.8535031847133757,79,78
env_then_branch,0.7058823529411765,0.8571428571428571,0.7741935483870968,14,17
div_then_mul,0.8571428571428571,0.821917808219178,0.8391608391608392,73,70
