epoch,train_loss,valid_loss,micro_f1,macro_f1,predicted_positive_total,Reentrancy_f1,Access Control_f1,Arithmetic_f1,Unchecked Return Values_f1,DoS_f1,Time manipulation_f1
24,0.1820545156087194,0.5075939413574007,0.8316468946266573,0.8084249438869077,6128,0.8461855670103092,0.8840954846131722,0.8054511278195489,0.8253719655442443,0.6823238566131026,0.8071216617210683
25,0.17694095804222992,0.49204504158761764,0.8362091850278737,0.8149588965085898,5965,0.847098686997035,0.8845931909982689,0.8229015041242115,0.8304668304668305,0.7073170731707317,0.7973760932944607
26,0.17106768744332448,0.50029423336188,0.8343766768020032,0.8123265577764949,5846,0.8475298126064736,0.8804885141029368,0.8201648085312653,0.8188464662875711,0.6958698372966207,0.8110599078341014
27,0.16883186059338706,0.52949391802152,0.8344667143879743,0.8131521784873953,5840,0.8407423392317652,0.8871706758304696,0.8096646942800789,0.8219852337981953,0.7121212121212122,0.8072289156626506
28,0.1605522762451853,0.5424518469307158,0.8346951602765554,0.8131418033300184,5801,0.8437633035334186,0.8842471714534379,0.8135426889106968,0.825040128410915,0.7069408740359897,0.8053166536356529
29,0.1547440143568175,0.537707323829333,0.8338303063160749,0.8123678218898065,5731,0.8409286328460878,0.8867651317694759,0.80264496439471,0.8220958570268075,0.7058823529411764,0.8158899923605807
30,0.15231516430420536,0.5735494544108709,0.8289425539699964,0.8078341083558498,5596,0.8421052631578948,0.875075075075075,0.8080402010050252,0.8162911611785095,0.6866416978776528,0.8188512518409427
31,0.14646925936852181,0.6002010057369868,0.8357779177539818,0.8109449805099271,5777,0.8451421298260501,0.8880553952683208,0.8179646440516006,0.8248299319727891,0.6823529411764706,0.8073248407643311
32,0.14227066662694726,0.5859593649705251,0.827996340347667,0.8072489051164021,5594,0.8348583877995642,0.8797169811320755,0.8042922841083291,0.8064243448858833,0.7083854818523153,0.8098159509202453
33,0.14184481506901128,0.6066389199760225,0.8350655219159512,0.8123977528599707,5729,0.8460565162378744,0.8858632676709155,0.8085106382978724,0.8264462809917356,0.701058201058201,0.8064516129032259
34,0.1374809665871518,0.5938924981488122,0.8356446273597565,0.8137998832464675,5841,0.8434148434148434,0.8869514675966289,0.81871921182266,0.83,0.7004950495049505,0.8032187271397221
35,0.13261608385613988,0.6073581477006277,0.835044987730619,0.8129746059975899,5667,0.8366013071895425,0.8874672870020355,0.8137931034482759,0.8148148148148149,0.7074829931972789,0.8176881303335918
36,0.1272639482149056,0.6569342811902364,0.8314606741573033,0.8080727887737978,5611,0.836458787614479,0.8844250363901018,0.8091224590976699,0.8230383973288815,0.6909581646423751,0.8044338875692794
37,0.12716667731957776,0.6296947697798411,0.836842576830033,0.8155562674206877,5825,0.8405428329092451,0.8873523480265053,0.8152550767706785,0.8241042345276873,0.7076923076923077,0.8183908045977012
38,0.1233490422900234,0.6453750332196554,0.8389079732417284,0.8174036140858169,5726,0.8387942332896462,0.8903483723586522,0.8161033797216699,0.8271298593879238,0.7107001321003962,0.8213457076566125
39,0.12075638717838696,0.6596145133177439,0.8258842884562655,0.8036127516529322,5605,0.8321739130434782,0.8793565683646113,0.8014220416455053,0.8201320132013201,0.6809583858764187,0.8076335877862595
40,0.11686110767935004,0.7008093827300601,0.834339001645639,0.8136835574115082,5602,0.8371080139372823,0.8864833235810415,0.8058793715154586,0.8149405772495755,0.7152317880794702,0.8224582701062215
41,0.11574209092983177,0.6746990945604112,0.8331527627302274,0.8099510149453558,5740,0.8440051568543189,0.8818342151675485,0.8121680347658136,0.8247758761206193,0.6847090663058186,0.8122137404580154
42,0.11324503969933306,0.6793088747395409,0.8342381469417299,0.8111180316643587,5716,0.8430034129692834,0.8857225937772609,0.8144796380090498,0.8238213399503722,0.6883604505632039,0.8113207547169812
43,0.11002422459423541,0.7046773301230537,0.829641934293097,0.8101784525280146,5500,0.8307280035730237,0.8770664262097987,0.8061224489795918,0.8338815789473685,0.6950904392764857,0.8181818181818181
44,0.10809962238584246,0.6971737179491255,0.834344715152613,0.8096764020749211,5705,0.8406169665809768,0.8848941722238329,0.8178625188158555,0.8225538971807628,0.6737400530503979,0.8183908045977012
45,0.10645661920841251,0.7661456929312812,0.8355765732993816,0.8131090732897873,5660,0.8350109409190373,0.8904347826086958,0.8156479217603911,0.8252100840336134,0.7054161162483488,0.8069345941686368
46,0.10336679550153868,0.7165736125575172,0.8382154123479044,0.8155196379587116,5759,0.841747984726347,0.887421022400919,0.8243512974051895,0.83,0.7000000000000001,0.8095975232198143
47,0.10368461313524417,0.7629567219151391,0.8336677001641437,0.8126178098388995,5630,0.8362676056338029,0.8860833822665883,0.8120300751879699,0.823728813559322,0.7067861715749039,0.8108108108108109
48,0.09916312465710299,0.749274793598387,0.8330593607305935,0.8112565824664572,5614,0.8372298191442435,0.8831015093222848,0.8128712871287128,0.8280467445742904,0.6911957950065702,0.8150943396226416
49,0.09799974337220192,0.7314701345231798,0.8344720779812334,0.8123704035605871,5641,0.8393470790378007,0.8841427735517847,0.8144796380090498,0.8233333333333333,0.7009472259810554,0.8119723714504988
50,0.09525697819356407,0.7392477161354489,0.8294736842105263,0.8094103473150311,5589,0.8371490280777537,0.876517619188629,0.8055555555555555,0.8210702341137124,0.7046632124352331,0.8115064345193035
51,0.0928821709273117,0.7852861450778114,0.8334089877439855,0.811477068943394,5679,0.8393243828497186,0.8828147717359698,0.8106772120612952,0.8297161936560934,0.6948480845442536,0.8114817688130334
52,0.09156544376164674,0.7476838330427805,0.8380110098366573,0.8176150114452073,5745,0.8413034278459586,0.8855895196506549,0.8169708929452394,0.8314049586776859,0.7114624505928854,0.818958818958819
53,0.08869915676436253,0.8103441331121657,0.8339442815249266,0.8121473144403569,5576,0.8414686825053996,0.8842902943748178,0.8092071611253197,0.8247078464106844,0.7061923583662714,0.8070175438596491
