name,precision,recall,f1,support,predicted_positive_count
call_then_state_write,0.9780487804878049,0.9780487804878049,0.9780487804878049,410,410
state_write_then_call,0.9660714285714286,0.9890310786106032,0.9774164408310749,547,560
call_then_return_check,0.9976811594202899,0.9945102571511124,0.9960931847778904,3461,3450
state_write_then_auth_guard,0.9922902494331066,0.9891500904159132,0.9907176816844012,2212,2205
env_then_branch,0.9540816326530612,0.9765013054830287,0.9651612903225807,383,392
div_then_mul,0.9912909836065574,0.9892638036809815,0.9902763561924258,1956,1952
