threshold,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1,predicted_positive_total
0.05,0.6624493927125507,0.9598533455545372,0.7838910098061233,0.5672410295609643,0.9013060312990655,0.6876362986063547,7904
0.1,0.6939434724091521,0.9451879010082493,0.8003104384943734,0.6021042007346972,0.8797268574410145,0.7088913546806477,7430
0.15,0.7136255426410867,0.9341888175985334,0.8091457605589075,0.6237889700820021,0.862202982658089,0.7188619523057422,7141
0.2,0.7288503253796096,0.923923006416132,0.814874696847211,0.643423243765116,0.8475113561735454,0.7267142387906189,6915
0.25,0.7425434040658851,0.9173235563703025,0.8207315072986715,0.6613561862975612,0.8420713758253819,0.7365755608223838,6739
0.3,0.7540285801155366,0.9092575618698442,0.8243995678550653,0.673318507089049,0.8357831312478042,0.7421735233608453,6578
0.35,0.7632191037370135,0.9022914757103575,0.8269489247311829,0.6840974640636854,0.8270511438420477,0.7456202791114721,6449
0.4,0.7767501195981502,0.892942254812099,0.8308033429984649,0.6989981299046861,0.8138317678191309,0.7492696718695445,6271
0.45,0.7879431465446822,0.8841429880843263,0.8332757429163787,0.7115603969012427,0.8044853265316902,0.752088730294476,6121
0.5,0.7950901803607214,0.8727772685609533,0.8321244428908504,0.7205469533283025,0.7937222084096528,0.7524458693890907,5988
0.55,0.8014668258570697,0.8614115490375802,0.830358720622018,0.7319143368263641,0.7841951403549815,0.7541966051645238,5863
0.6,0.8089985994397759,0.8471127406049496,0.8276170860571327,0.7384644388093644,0.7705981756415607,0.7507864750613273,5712
0.65,0.8158462091268416,0.8324472960586617,0.8240631521640503,0.7451251701411414,0.7554794272226055,0.7471139492619747,5566
0.7,0.8231786845537544,0.8098991750687443,0.8164849380890778,0.7569853486360497,0.7385976949345129,0.7439306954372965,5367
0.75,0.831687003680031,0.7871677360219982,0.8088152194386891,0.7654686451683845,0.7175402903478229,0.7366202482327031,5163
0.8,0.8425679820077694,0.7554537121906508,0.7966363812101296,0.7758098505919304,0.6922859184468203,0.7275984248818091,4891
0.85,0.8516507384882711,0.7187901008249312,0.7796003578884582,0.7890840766200284,0.6649479759572313,0.7177157327409682,4604
0.9,0.8658920358266764,0.6557286892758937,0.7462966826622158,0.8025581469663254,0.618751184806263,0.6932210230687005,4131
0.95,0.8814837153196623,0.5358386801099908,0.6665146505529587,0.8269011849849464,0.5360561735998189,0.6426091301910493,3316
