epoch,train_loss,valid_loss,micro_f1,macro_f1,predicted_positive_total,Reentrancy_f1,Access Control_f1,Arithmetic_f1,Unchecked Return Values_f1,DoS_f1,Time manipulation_f1
13,0.3213476010731288,0.39750178820557064,0.826982492276004,0.8004641412683121,6316,0.8410298324478954,0.8922644163150492,0.8028436018957346,0.806060606060606,0.679245283018868,0.7813411078717202
14,0.3106796818120139,0.3966565877199173,0.830090340514246,0.8037016497642909,6176,0.8417564208782106,0.8953785086475758,0.8096385542168674,0.8150520416333067,0.6766398158803222,0.7837445573294629
15,0.29750798993877003,0.4001530326075024,0.8270056992547128,0.801039562276907,6069,0.8337552742616035,0.8949306145567828,0.8022199798183653,0.8109374999999999,0.6764705882352942,0.787923416789396
16,0.2871146735336099,0.417368256383472,0.8257478357761208,0.7994265023874267,6331,0.8370947886745999,0.8932806324110671,0.8064211520302172,0.8128930817610063,0.6575916230366492,0.7892777364110202
17,0.27687552262629783,0.40620434118641746,0.827759923564666,0.8026115461584503,6177,0.8306655433866892,0.8966304968589377,0.8090646094503374,0.8036529680365296,0.6954436450839329,0.7802120141342757
18,0.27110807725361413,0.4060779528485404,0.8294204279650005,0.8033718697549296,6207,0.8370786516853932,0.8924640135478408,0.8119575699132112,0.809375,0.6840236686390533,0.7853323147440794
19,0.2588449906025614,0.43217917780081433,0.8283541553503531,0.8039695540961113,5710,0.8265947888589398,0.8877314814814814,0.8124076809453471,0.8109412711182624,0.6846153846153846,0.8015267175572519
20,0.25103814389024465,0.4230487081739638,0.8330083318560539,0.8080054587286903,5946,0.8365145228215768,0.8932648401826483,0.8128712871287128,0.8164556962025317,0.6920152091254753,0.7969111969111969
21,0.24249233465109551,0.4371936188803779,0.8270944741532976,0.8025808921909263,5884,0.8375266524520256,0.891215823152996,0.7976482116609503,0.8174603174603174,0.6873508353221957,0.7842835130970724
22,0.23474373232041088,0.44693779117531246,0.8263224408738039,0.8030358880327316,5742,0.835019797624285,0.8813760379596679,0.8085312651478429,0.8181818181818181,0.6829268292682927,0.7921795800144823
23,0.22881237704839025,0.45390139354599846,0.8333927934356048,0.8071297823132371,5876,0.8408710217755443,0.8935558112773303,0.8180924287118978,0.8106755629691409,0.6882276843467012,0.7913561847988078
24,0.22108301573566028,0.45590535799662274,0.829695885509839,0.807119139514841,5844,0.8313953488372092,0.885672937771346,0.8098098098098098,0.8303425774877651,0.6959798994974875,0.7895142636854279
25,0.2141519277223519,0.4620077924595939,0.8304979068317451,0.8071065057301818,5891,0.8373493975903613,0.8876728110599078,0.8139303482587065,0.8174342105263157,0.6894923258559623,0.7967599410898379
26,0.20688083416649272,0.47049594422181445,0.8329885781095422,0.8101592894609896,5783,0.8317596566523605,0.8906976744186046,0.8102010789602747,0.831275720164609,0.6943005181347149,0.8027210884353742
27,0.20003755688667296,0.4807738545868132,0.8312333629103816,0.8063591736490041,5934,0.8374088374088374,0.8923520923520923,0.8166666666666667,0.8194888178913737,0.679814385150812,0.7924242424242424
28,0.19556362692798887,0.49321751958794063,0.8273722627737227,0.8047225272331678,5624,0.8315193730953416,0.881586737714624,0.8135764944275583,0.8222768222768223,0.6928934010152284,0.7864823348694318
29,0.19055431698049818,0.5117855883306928,0.8285097968721913,0.8034583879447558,5790,0.8314606741573034,0.8896028037383178,0.8119783996072655,0.8087876322213182,0.676470588235294,0.8024502297090352
30,0.18388424169804368,0.5144904752572378,0.8359615733188327,0.8124016469519587,5698,0.8376511226252158,0.8905748468047855,0.8205635195254573,0.831275720164609,0.6958831341301461,0.7984615384615386
31,0.18033035903104713,0.5055054790443845,0.8312133513757329,0.808070420033686,5749,0.8363636363636364,0.8866764275256223,0.8124999999999999,0.8283828382838285,0.69,0.7944996180290299
32,0.17579715826681683,0.5139494438966116,0.8308355021089472,0.8088439430475715,5807,0.8345572354211663,0.8868698710433763,0.8102766798418971,0.8153967007069913,0.7026348808030113,0.8033282904689864
33,0.16900953033140728,0.5384395288096534,0.8336173647860796,0.8096362445597828,5813,0.828975567938277,0.894600057753393,0.8190757128810228,0.8129554655870445,0.7022106631989596,0.7999999999999999
34,0.16635299255805355,0.5440932661294937,0.8324973127911143,0.8078765699815084,5828,0.8322091062394603,0.8909459068556552,0.8220380302291566,0.8172217709179529,0.6972477064220184,0.7875968992248062
35,0.163186703356249,0.5580887777937783,0.8287222424463051,0.803701889101884,5652,0.833188531711555,0.8873239436619719,0.814448292924295,0.8114285714285714,0.6854219948849104,0.7903999999999999
36,0.16017463829900538,0.5616616110006968,0.8313874558783599,0.8037671454824409,5713,0.8375850340136055,0.8945686900958466,0.8158554942298043,0.8192182410423452,0.6760925449871465,0.7792828685258963
37,0.15568816991789,0.5732566167910894,0.8321181356714352,0.8089829694217524,5499,0.8374558303886925,0.8842482100238663,0.8173469387755101,0.8222409435551812,0.6895640686922061,0.8030418250950571
38,0.15294003646288598,0.5557173871331744,0.8313122171945702,0.8069414609173737,5714,0.8293310463121784,0.8922627737226277,0.8174171202375061,0.8291873963515756,0.6910466582597731,0.7824037706205813
39,0.14918934612401893,0.5746486153867509,0.8350589075330239,0.8112593048373737,5868,0.8363019508057675,0.8940493468795355,0.8205378973105135,0.8224,0.6982543640897756,0.7960122699386504
40,0.1469713025859424,0.5763866802056631,0.8316312697695436,0.8085096219376934,5729,0.8344827586206897,0.8855051244509518,0.8203622124326969,0.8201320132013201,0.7002652519893898,0.7903103709311127
41,0.1433336108390774,0.5867916610505846,0.8320086705202312,0.8080079630004997,5736,0.8374892519346517,0.891304347826087,0.811078140454995,0.8184818481848185,0.69,0.7996941896024464
42,0.14067200576620442,0.5922460125552284,0.8326257790624153,0.8115011668181134,5735,0.8327615780445969,0.8870684610883558,0.8137108792846498,0.8222043443282382,0.7110552763819095,0.8022064617809299
43,0.13646493202873639,0.6026624192794164,0.8347438752783964,0.8111023684243889,5889,0.8386009270965022,0.8923701769654772,0.8180508881421027,0.824575586095392,0.6973848069738481,0.795631825273011
44,0.13529515080153942,0.5938461356692843,0.8330629168920137,0.8095258110977434,5758,0.8313458262350937,0.8899912459877443,0.8173313638601674,0.8217821782178217,0.6918075422626787,0.8048967100229533
45,0.13380523744438375,0.6103311859899097,0.834923230671391,0.8104417411310045,5671,0.8361921097770154,0.8903150525087515,0.8169576059850374,0.8223519599666388,0.6886145404663924,0.8082191780821918
46,0.13008768478674548,0.619321756892734,0.8337678683808325,0.8112497580449117,5787,0.8412969283276449,0.8884986830553118,0.8171828171828173,0.8214876033057851,0.6996381182147166,0.7993943981831946
47,0.1274578098207712,0.620048873954349,0.8364596612638864,0.8131233596310478,5646,0.8403936670945656,0.8922085530169888,0.821,0.8211046990931575,0.7116402116402116,0.7923930269413629
48,0.12622704074851104,0.6307404670450423,0.833804357735436,0.8119748497158609,5633,0.8363004776378636,0.8864577173270254,0.8180466038671295,0.8215158924205379,0.7104557640750669,0.7990726429675424
49,0.1245218631944486,0.6387240721119775,0.8344012273260537,0.8119193814400094,5745,0.8371893744644388,0.8899270072992701,0.8182720953326713,0.8221859706362155,0.712401055408971,0.7915407854984894
50,0.12206636076526982,0.6493947903315226,0.8276111966663647,0.8052164981061689,5703,0.8349680170575693,0.8840622248312298,0.8036715961244263,0.820097244732577,0.7006211180124224,0.787878787878788
51,0.12143388273460524,0.648248596323861,0.8331531531531531,0.8103037247007556,5764,0.8363947031183255,0.8899242865463016,0.8148519819367788,0.8250610252237591,0.7040816326530612,0.7915087187263078
52,0.11954185281481061,0.6602600415547689,0.8345285048404446,0.8106295354896371,5820,0.842911877394636,0.8918373233342948,0.8129032258064516,0.8203062046736503,0.7022900763358778,0.7935285053929122
53,0.11657330308641706,0.6635879278182983,0.8323467808032056,0.8094444285053631,5645,0.8339801638637343,0.8884966166519566,0.815935451336359,0.8202995008319467,0.7037037037037037,0.7942511346444779
54,0.11490142872290952,0.6663624280028873,0.8327117256435913,0.8092122310421312,5657,0.8393162393162392,0.8884986830553118,0.8128712871287128,0.8183361629881155,0.7049399198931909,0.7913110938712179
55,0.11351683507008212,0.6735676460795932,0.8317748524738992,0.8080869591412815,5679,0.8359879466207489,0.886410331670091,0.815935451336359,0.8291087489779231,0.6883963494132985,0.7926829268292682
56,0.11269138734787702,0.6759066581726074,0.8321767713659606,0.8095638446416449,5616,0.834061135371179,0.8869822485207101,0.8159600997506234,0.8220757825370675,0.701058201058201,0.7972456006120886
57,0.11081258835537093,0.6810749603642358,0.8341009663144586,0.8102429507080693,5737,0.8354103996562098,0.8929610238510761,0.8155533399800597,0.823240589198036,0.6985769728331177,0.7957153787299159
58,0.11031787001660892,0.6759519477685293,0.8342207382005233,0.8103561618792088,5745,0.837732583297274,0.8914252268071408,0.8203356367226062,0.8237205523964257,0.6944444444444444,0.7944785276073619
59,0.10933509282767773,0.6856430636511909,0.8308507721831307,0.8072352274391248,5607,0.8339801638637343,0.8896084780688844,0.8119700748129676,0.81673640167364,0.7055702917771883,0.7855459544383346
60,0.10704688962016787,0.6851053999529945,0.8322856882572652,0.8096215774270382,5641,0.8365674859853386,0.886217008797654,0.8168590065228298,0.8179551122194513,0.7045161290322581,0.7956147220046984
61,0.1062962207943201,0.6872441238827176,0.8331047096479196,0.8099989275867068,5599,0.836001730852445,0.8892804698972101,0.8126888217522659,0.8213689482470784,0.7006535947712418,0.7999999999999999
62,0.10442968617592539,0.6834016210503049,0.8333939614405237,0.8107247540171517,5660,0.8325358851674641,0.8896713615023475,0.8146292585170339,0.8244023083264632,0.6966580976863753,0.8064516129032259
