threshold,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1,predicted_positive_total
0.05,0.6690656727927001,0.9543538038496792,0.7866424901783015,0.581359450284729,0.8942220044363267,0.7000325826686781,7781
0.1,0.7028360049321825,0.9404216315307058,0.8044535047828132,0.6256822704599949,0.8754802385303073,0.7272890673982454,7299
0.15,0.7218985363080859,0.9312557286892759,0.8133205251360872,0.653031304817343,0.8675796680168217,0.7431696505727735,7037
0.2,0.7341310375018241,0.9222731439046746,0.8175170620734482,0.6669227804395768,0.8580117032276627,0.7489640956619087,6853
0.25,0.7441062369441958,0.9142071494042163,0.8204326725343424,0.6787977950410389,0.8493613647072993,0.7531447325531018,6702
0.3,0.7571209800918837,0.9063244729605866,0.8250312891113892,0.6975333174847158,0.8405867839045325,0.7612921858993871,6530
0.35,0.7653125,0.8978918423464711,0.8263180092787853,0.7083801851543956,0.833928939854354,0.7649044639748326,6400
0.4,0.7739102666453777,0.8885426214482126,0.8272742788871821,0.7190402577463959,0.8271291381506443,0.7684058599947308,6263
0.45,0.7808219178082192,0.8777268560953254,0.8264434279796324,0.7279565304385406,0.816306732211205,0.7686969535027364,6132
0.5,0.7901069518716578,0.8667277726856095,0.8266456858116968,0.7395025301429531,0.8063423942150798,0.7706923334500316,5984
0.55,0.7998623300636724,0.8520623281393217,0.82513758210545,0.7525351646804761,0.7954137264658327,0.772533619458121,5811
0.6,0.8070051300194587,0.8362969752520624,0.8213899891969751,0.7611690087680433,0.7808980982232043,0.7699746921076167,5653
0.65,0.8146999817618092,0.8188817598533455,0.8167855183763029,0.7705353421344617,0.7649998794883368,0.7666491470117784,5483
0.7,0.824985824985825,0.8001833180568286,0.8123953098827471,0.7834429602468067,0.7479957965043914,0.7635132566253092,5291
0.75,0.8330055074744296,0.7763519706691109,0.8036815637157225,0.7932931675769181,0.7294724131336228,0.7581655851638809,5084
0.8,0.8420398009950248,0.7446379468377635,0.7903492557641792,0.8002274752331752,0.702954039743156,0.7461937109578556,4824
0.85,0.8493705035971223,0.6925756186984418,0.7630011107745126,0.8070097825155886,0.6622984111943439,0.7241365427372176,4448
0.9,0.8584158415841584,0.6357470210815765,0.7304897314375987,0.822137987876481,0.6187493832644066,0.7015671060264479,4040
0.95,0.8737252549490102,0.5340054995417048,0.6628740471043348,0.83894633032271,0.5370486623356392,0.6481314209315125,3334
