epoch,train_loss,valid_loss,micro_f1,macro_f1,predicted_positive_total,Reentrancy_f1,Access Control_f1,Arithmetic_f1,Unchecked Return Values_f1,DoS_f1,Time manipulation_f1,Front Running_f1,Bad Randomness_f1
11,0.4076243042945862,0.25176769660578835,0.8143557965401498,0.6868150811789937,6164,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3484848484848485,0.2549800796812749
12,0.39535496197640896,0.2412375526295768,0.8148467102996899,0.687729456464736,6157,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3484848484848485,0.26229508196721313
13,0.3938751984387636,0.24355552759435442,0.8145661157024794,0.6872006357349635,6161,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3484848484848485,0.2580645161290323
14,0.3911405149847269,0.24452420241302913,0.8140755398778284,0.6863151202384423,6168,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3484848484848485,0.25098039215686274
15,0.3716892693191767,0.2419405538174841,0.8145980375279739,0.6879425712188344,6163,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3484848484848485,0.264
16,0.3714662306010723,0.23367322815789116,0.8149806284976323,0.6893555266844215,6160,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3484848484848485,0.27530364372469635
17,0.3610285948961973,0.22679510878192055,0.8154720882150241,0.690359237885501,6153,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3484848484848485,0.2833333333333333
18,0.3682774715125561,0.22716204739279217,0.8152230067160323,0.6905116769098913,6159,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3484848484848485,0.2845528455284553
19,0.38507585041224957,0.2199824858042929,0.8158552348125807,0.6918624024424631,6150,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3484848484848485,0.29535864978902954
20,0.3557016011327505,0.22244521396027672,0.8154336405133064,0.6909508016715094,6156,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3484848484848485,0.28806584362139914
21,0.3496084474027157,0.2327954007519616,0.8143434517155387,0.6894253298395241,6174,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3484848484848485,0.27586206896551724
22,0.35809605568647385,0.22198190043369928,0.8151528196297891,0.6903676724334094,6160,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3484848484848485,0.28340080971659914
23,0.34858276695013046,0.22148906025621626,0.8153952126743585,0.6915279370724929,6159,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3484848484848485,0.2926829268292683
24,0.33751995489001274,0.221881203353405,0.8153952126743585,0.6915279370724929,6159,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3484848484848485,0.2926829268292683
25,0.34417551942169666,0.21878847893741396,0.8156693930262592,0.6934041096803729,6160,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3484848484848485,0.3076923076923077
26,0.32406429201364517,0.21602479451232487,0.8158098682510978,0.693718081422916,6158,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3484848484848485,0.31020408163265306
27,0.34044026769697666,0.22052432845036188,0.8153819683413627,0.6940050712188344,6169,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3484848484848485,0.31250000000000006
28,0.3242589384317398,0.21564342826604843,0.8155607195111456,0.6937871927327787,6164,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3484848484848485,0.3107569721115538
29,0.33676720317453146,0.21334081143140793,0.815388587658146,0.6927911767965236,6164,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3484848484848485,0.3027888446215139
30,0.3349164929240942,0.2134697867764367,0.8149359029510453,0.691217081022756,6168,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3484848484848485,0.2901960784313725
31,0.31955708749592304,0.20856348756286833,0.815146299483649,0.6916489204251837,6165,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3484848484848485,0.2936507936507936
32,0.32157537154853344,0.20945740987857184,0.8148657949070888,0.6910753837188344,6169,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3484848484848485,0.2890625
33,0.3136007059365511,0.21026190121968588,0.8148657949070888,0.6910753837188344,6169,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3484848484848485,0.2890625
34,0.3165976582095027,0.20971563789579603,0.8148657949070888,0.6910753837188344,6169,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3484848484848485,0.2890625
35,0.3161450969055295,0.20785119715664122,0.8150761552362102,0.6915038360409688,6166,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3484848484848485,0.29249011857707513
36,0.3251032419502735,0.20795110530323452,0.8151079755656887,0.6921974731796188,6168,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3484848484848485,0.29803921568627445
37,0.30344565212726593,0.2066175668603844,0.8149359029510453,0.691217081022756,6168,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3484848484848485,0.2901960784313725
38,0.32329313457012177,0.20509873454769453,0.815146299483649,0.6916489204251837,6165,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3484848484848485,0.2936507936507936
39,0.30763355549424887,0.20660579121775097,0.8147256150008602,0.690795284397129,6171,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3484848484848485,0.2868217054263566
40,0.31551232282072306,0.206784601840708,0.8147956989247311,0.6909347891176671,6170,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3484848484848485,0.28793774319066145
41,0.31311831809580326,0.20612743372718492,0.8149359029510453,0.691217081022756,6168,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3484848484848485,0.2901960784313725
42,0.3046970935538411,0.20690077046553293,0.8147956989247311,0.6909347891176671,6170,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3484848484848485,0.28793774319066145
43,0.3148747691884637,0.20575599165426361,0.8150060230597144,0.6913598940534801,6167,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3484848484848485,0.2913385826771653
44,0.3113288599997759,0.20504409819841385,0.8149359029510453,0.691217081022756,6168,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3484848484848485,0.2901960784313725
45,0.304819711484015,0.20585056973828209,0.8149359029510453,0.691217081022756,6168,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3484848484848485,0.2901960784313725
46,0.29764204006642103,0.20604528817865583,0.8149359029510453,0.691217081022756,6168,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3484848484848485,0.2901960784313725
47,0.3124969135969877,0.20539008577664694,0.8150060230597144,0.6913598940534801,6167,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3484848484848485,0.2913385826771653
