epoch,train_loss,valid_loss,micro_f1,macro_f1,predicted_positive_total,Reentrancy_f1,Access Control_f1,Arithmetic_f1,Unchecked Return Values_f1,DoS_f1,Time manipulation_f1,Front Running_f1
15,0.32619616389274597,0.24470779134167564,0.8204815073272854,0.7384047855776578,6062,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.2777777777777778
16,0.32303562946617603,0.23956237071090275,0.821054469273743,0.7393066614795336,6054,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.2840909090909091
17,0.3236113917082548,0.23384105248583686,0.8215564678137828,0.7401301133899422,6047,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.28985507246376807
18,0.32917799055576324,0.2278139657444424,0.8222746743596469,0.7413661691360562,6037,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.2985074626865672
19,0.30946085415780544,0.2235007600651847,0.822778166550035,0.7422762528637591,6030,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3048780487804878
20,0.2969448771327734,0.2287562886873881,0.8224495148177288,0.742219047600875,6037,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3044776119402985
21,0.29550247453153133,0.23158180051379734,0.822162020449183,0.7417058110025769,6041,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3008849557522124
22,0.2896510064601898,0.2305836785170767,0.8224086698129697,0.742678289851162,6040,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.30769230769230765
23,0.3051625583320856,0.2312184895078341,0.8223367997902646,0.742548626004684,6041,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.30678466076696165
24,0.29839669726789,0.22965623438358307,0.8225834644292955,0.7435235983887782,6040,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3136094674556213
25,0.2919348869472742,0.22200852798091042,0.8230971128608924,0.7434198795498069,6028,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3128834355828221
26,0.28815275616943836,0.21873165915409723,0.8232411620581029,0.743695790868663,6026,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.31481481481481477
27,0.290864547714591,0.21924416969219843,0.8234882296315743,0.7447195922020619,6025,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3219814241486068
28,0.2676557432860136,0.22037380602624682,0.8233852616838788,0.7439751296573186,6024,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3167701863354037
29,0.26747773960232735,0.22934378021293217,0.8229840825607836,0.7437438909167631,6032,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3151515151515151
30,0.2770394766703248,0.2262369609541363,0.8229840825607836,0.7437438909167631,6032,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3151515151515151
31,0.2707656864076853,0.2175669992963473,0.8234264203799352,0.7435050492986112,6021,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.31347962382445144
32,0.2921875175088644,0.20926763200097614,0.8239313244569026,0.7445097916826638,6014,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.32051282051282054
33,0.28180025424808264,0.21050396313269934,0.8240035041611914,0.7446570185179936,6013,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3215434083601286
34,0.2819658312946558,0.2108897649579578,0.8238591573968642,0.7443635055938858,6015,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3194888178913738
35,0.2768524792045355,0.2104465572370423,0.8236427320490368,0.7439302024954797,6018,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.31645569620253167
36,0.25910396687686443,0.21297970662514368,0.8232102223000175,0.743087818211001,6024,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3105590062111801
37,0.2585648391395807,0.21539960387680265,0.8231381814999562,0.7429504634979487,6025,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.30959752321981426
38,0.2704825680702925,0.21528889487187067,0.8231381814999562,0.7429504634979487,6025,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.30959752321981426
39,0.24144481029361486,0.21572894934150907,0.8231381814999562,0.7429504634979487,6025,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.30959752321981426
40,0.25646171625703573,0.21653696480724546,0.8229941377198354,0.742678289851162,6027,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3076923076923077
41,0.2587281996384263,0.21426607420047125,0.8232102223000175,0.743087818211001,6024,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3105590062111801
42,0.24990235082805157,0.2144151305158933,0.8232102223000175,0.743087818211001,6024,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3105590062111801
43,0.2658591531217098,0.21472369796699947,0.8232102223000175,0.743087818211001,6024,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3105590062111801
44,0.26045413315296173,0.21353689746724236,0.8232102223000175,0.743087818211001,6024,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3105590062111801
45,0.25370125472545624,0.21255603267086876,0.8232102223000175,0.743087818211001,6024,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3105590062111801
46,0.26199415884912014,0.21208133548498154,0.8232102223000175,0.743087818211001,6024,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3105590062111801
47,0.2534647397696972,0.2125724661681387,0.8232102223000175,0.743087818211001,6024,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3105590062111801
