epoch,train_loss,valid_loss,micro_f1,macro_f1,predicted_positive_total,Reentrancy_f1,Access Control_f1,Arithmetic_f1,Unchecked Return Values_f1,DoS_f1,Time manipulation_f1,Front Running_f1,Bad Randomness_f1
11,0.27090657364044873,0.368993212779363,0.8059895833333334,0.6979993236670526,6833,0.8259657506969336,0.8917339270804342,0.7960802613159124,0.8117283950617286,0.6521739130434783,0.7928571428571428,0.5106382978723404,0.3028169014084507
12,0.26143774475370135,0.35759327974584365,0.8161591484163686,0.7299646371213404,6006,0.8268490808037624,0.889338341519792,0.7904430064708811,0.8207623682076236,0.683291770573566,0.7968749999999999,0.5193370165745856,0.5128205128205128
13,0.24882190344589097,0.3650096472766664,0.8185334678775649,0.7405807993064824,6437,0.8325678496868476,0.8914220575662583,0.8020735155513665,0.795198799699925,0.6889400921658986,0.7952871870397643,0.5786163522012578,0.5405405405405406
14,0.23701853145446097,0.3696978572342131,0.8222451435447826,0.7476544094085225,6179,0.8324873096446701,0.8889528193325661,0.8111954459203037,0.8202995008319467,0.6682577565632457,0.795355587808418,0.5755395683453237,0.5891472868217055
15,0.22689784988760947,0.3832186626063453,0.8153727638449029,0.7433593231025337,6228,0.8245398773006134,0.885540423065778,0.7942202291978077,0.8018223234624146,0.6642771804062126,0.8041389504804138,0.5850340136054422,0.5873015873015873
16,0.21753579889025007,0.3837265521287918,0.8165842006483535,0.7246153070052375,6267,0.8317486564696156,0.8867706528018486,0.8059558117195005,0.8092577813248205,0.6724565756823822,0.7994121969140339,0.4945054945054946,0.4968152866242037
17,0.2077974216214248,0.40686654382281834,0.8223463687150838,0.7441624330608848,6180,0.8333333333333334,0.8881199538638984,0.8017535314174379,0.8103309120258273,0.6958637469586374,0.8034310221586847,0.5303030303030303,0.5901639344262294
18,0.2019011161157063,0.41150718596246505,0.8208722741433022,0.7409894018192686,6101,0.8234790059982863,0.8869715271786022,0.8082257293161167,0.813614262560778,0.6743886743886744,0.8099053168244719,0.5507246376811594,0.5606060606060606
19,0.1915109749351229,0.40984221796194714,0.822028887574964,0.741697089683552,6384,0.8305872412336291,0.8942857142857144,0.8105312646920544,0.8049344641480338,0.6820388349514563,0.7955801104972376,0.5633802816901409,0.5522388059701492
20,0.185080372435706,0.415289839108785,0.8227048542009173,0.7512270911646117,6102,0.8376430690970751,0.8869615495808038,0.8068796068796069,0.8027950310559007,0.676470588235294,0.8074626865671641,0.5655172413793104,0.6260869565217392
21,0.1765419965343816,0.4242800507280562,0.8254414477729949,0.7476520891477074,5928,0.8304292392690182,0.8876013904982618,0.8104052026013008,0.8187038556193601,0.6963562753036437,0.8104089219330856,0.5466666666666667,0.5806451612903225
22,0.16920928390962736,0.44353865252600777,0.8249548852797114,0.7495639065279154,6182,0.8346055979643766,0.8919304248645566,0.8117647058823529,0.8208835341365462,0.6597938144329897,0.8127313101406365,0.5314685314685315,0.6333333333333333
23,0.16366321598844868,0.4437720941172706,0.8280199144030047,0.7533364763677484,5994,0.8310696095076401,0.8946298984034833,0.8123167155425219,0.8071818891491022,0.7051114023591087,0.8088012139605462,0.5289256198347108,0.6386554621848739
24,0.15729548377650124,0.4594724824031194,0.8243621111499475,0.7513476409102435,5989,0.832,0.8913922588099364,0.8061630218687873,0.8043310131477185,0.6927784577723377,0.8054662379421222,0.5619834710743802,0.6166666666666666
25,0.15288497464997428,0.47077890899446273,0.8262168335969075,0.7628100658860517,5927,0.8287581699346406,0.8877992500721085,0.8048780487804879,0.8208469055374593,0.7019704433497536,0.8124513618677044,0.5909090909090909,0.6548672566371682
26,0.14718601538666656,0.4713747517930137,0.8241056590571153,0.7586609310258967,5978,0.8348195329087049,0.8868857225937773,0.8031265266243283,0.8090982940698619,0.6929936305732485,0.8063540090771557,0.5693430656934306,0.6666666666666665
27,0.14261080202247414,0.4954937729570601,0.8224116497957734,0.7563784827119763,5807,0.8313458262350937,0.8856390757531443,0.796086508753862,0.8120423108218063,0.6934023285899094,0.8055130168453293,0.5954198473282443,0.631578947368421
28,0.14086478150316648,0.49892182151476544,0.8211029476852262,0.7511954707605278,5842,0.8285465622280244,0.8815750808110491,0.8116788321167882,0.7951219512195122,0.6849315068493151,0.8083832335329343,0.562962962962963,0.6363636363636364
29,0.1336553165955203,0.5120208279954063,0.8228673514962038,0.750127270630176,5740,0.833116601647161,0.8800945067926758,0.804480651731161,0.8148148148148148,0.6934023285899094,0.812220566318927,0.532258064516129,0.6306306306306305
30,0.12951340185744423,0.5071263296736611,0.8282385915739686,0.7502007474674897,5962,0.8420175072947061,0.8940359004053272,0.8127764127764129,0.8057784911717495,0.6774193548387097,0.8112449799196788,0.5333333333333333,0.625
31,0.12582928320126874,0.521097449792756,0.8241144651893213,0.7519494025268116,6007,0.83061049011178,0.88,0.8096172718351327,0.8194888178913737,0.6985294117647058,0.8172043010752688,0.5166666666666667,0.6434782608695653
32,0.12197351886757783,0.5239372948805491,0.8234684178691783,0.7493747874584697,6118,0.8346972176759411,0.8827944572748267,0.8121927236971486,0.8111201962387571,0.6887254901960784,0.8029411764705883,0.5203252032520325,0.6422018348623852
33,0.12074921365295138,0.5154496000872718,0.8268314210061783,0.7542040995283432,5875,0.8391548081069425,0.8866587957497047,0.8147420147420147,0.8071895424836601,0.6964285714285714,0.8120754716981133,0.5757575757575758,0.6016260162601625
34,0.11578536278435163,0.5438629736502966,0.8255386232264845,0.74763159485099,5963,0.8430873621713316,0.8838295388207824,0.8109696376101859,0.8045234248788369,0.6830466830466831,0.8173515981735161,0.4655172413793104,0.6727272727272728
35,0.11294652564185007,0.5490566144386927,0.8272433940873812,0.7525695168471047,6012,0.8386023294509152,0.8871527777777777,0.8126829268292683,0.807413376309428,0.6955380577427822,0.8124999999999999,0.5303030303030303,0.6363636363636364
36,0.11014906748064927,0.5510347220632765,0.8247422680412372,0.745468181381541,5991,0.833759590792839,0.8878558977338756,0.8148510014655594,0.8109000825763832,0.6844106463878327,0.8092056421677802,0.5467625899280576,0.5760000000000001
37,0.10965494204844747,0.5711284710301293,0.8218891599860578,0.7386031172686787,6021,0.8329092451229856,0.8881789137380192,0.8106537530266346,0.8117359413202934,0.686060606060606,0.8028391167192429,0.5594405594405594,0.5170068027210885
38,0.10588870248092072,0.584270738893085,0.8230929327662655,0.7533630930246622,5596,0.8264680105170902,0.884433962264151,0.7979057591623037,0.8113050706566917,0.7142857142857143,0.8093750000000001,0.5289256198347108,0.6542056074766356
39,0.10237589648791721,0.5866298692093955,0.8275434243176178,0.7583627861442289,5829,0.8394004282655246,0.8877935633516961,0.8081510934393638,0.8146911519198665,0.6890322580645162,0.8093023255813954,0.5454545454545454,0.6730769230769231
40,0.09890011897576707,0.5951580471462674,0.824477506199079,0.7508868346560656,5837,0.8334763948497854,0.8862449216482878,0.8047155304971809,0.8104575163398693,0.6855600539811066,0.8099415204678363,0.5528455284552845,0.6238532110091742
