threshold,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1,predicted_positive_total
0.05,0.5853738522081329,0.9816681943171403,0.7334109429569265,0.4947010584021847,0.940334563600436,0.6382728369595382,9148
0.1,0.630071599045346,0.9679193400549955,0.7632815323455006,0.5411429779117393,0.9131321867817777,0.6742156247696401,8380
0.15,0.6598459012252116,0.9576535288725939,0.7813341310200419,0.575257289931079,0.8982616369011431,0.6979398676558844,7917
0.2,0.6800685473240179,0.9457378551787351,0.7911969940955448,0.5982898326638313,0.8789433353146379,0.709877256118036,7586
0.25,0.6978456503954186,0.9382218148487627,0.8003753225428103,0.6174753444472788,0.8716100450793014,0.7211111395556169,7334
0.3,0.7137034434293745,0.9308890925756187,0.8079554494828959,0.6385547883105069,0.8632481901066915,0.7330963599161502,7115
0.35,0.7268250289687138,0.9198900091659028,0.8120398090460393,0.6550507683348932,0.8504246684438328,0.7390964953701407,6904
0.4,0.7406966359035427,0.9121906507791018,0.8175470303129878,0.6714668411123232,0.8439295453194625,0.7469034166446621,6718
0.45,0.7530618493570116,0.9017415215398716,0.8207224493200967,0.6895950345909488,0.8342320039845881,0.7541134658366815,6532
0.5,0.7643251775848461,0.8876260311640697,0.8213740458015266,0.7010376335409069,0.816981168504046,0.753621257995427,6335
0.55,0.7789300411522634,0.867461044912924,0.82081526452732,0.717172504807635,0.79855432330426,0.7543630252830071,6075
0.6,0.7897620270501626,0.8456461961503208,0.8167492917847025,0.7319225650111376,0.777340136795959,0.7523169842142111,5841
0.65,0.7992118932473581,0.8179651695692026,0.8084797970646856,0.7462302595883215,0.7559026797774109,0.7491895830276779,5583
0.7,0.8116051243406179,0.7897341888175985,0.8005203010313109,0.7659824153206088,0.7300696190802517,0.745432949253624,5308
0.75,0.8267477203647416,0.7479376718606783,0.7853705486044275,0.7842594690860416,0.6990172364615127,0.7363476922940551,4935
0.8,0.8417124039517014,0.7028414298808433,0.766033966033966,0.796759889463337,0.6536958623560238,0.714409650402599,4555
0.85,0.8570036540803898,0.6449129239230064,0.7359832635983263,0.8111641681773493,0.605143558925536,0.6876278735379656,4105
0.9,0.8767001774098166,0.5435380384967919,0.6710422088944212,0.8353084472929202,0.5119187796117988,0.6247488975545712,3382
0.95,0.9008189262966333,0.3629697525206233,0.5174441395531164,0.8684383478148736,0.37010662586084686,0.5059211380554536,2198
