threshold,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1,predicted_positive_total
0.05,0.7047736965194662,0.9391384051329056,0.8052499214083622,0.6171820484262731,0.878065825262919,0.7208390324942063,7269
0.1,0.7346760070052539,0.9228230980751604,0.8180710164946778,0.6509782371034261,0.8502178205540801,0.7354768604302718,6852
0.15,0.7552511415525114,0.9096241979835014,0.8252806652806652,0.6756362916080718,0.8367593255102381,0.7461733693007709,6570
0.2,0.7671040299906279,0.9002749770852428,0.828371426161761,0.688320249461772,0.8257091435035498,0.7496423481148928,6402
0.25,0.7781164768169421,0.8890925756186985,0.8299110198494183,0.7045018360098072,0.8145172954323343,0.7546143601297068,6233
0.3,0.7863345895461249,0.87974335472044,0.8304204879736978,0.713723126499719,0.8063295334245278,0.7562677631451159,6103
0.35,0.7933856689493903,0.8707607699358387,0.8302744275476316,0.7241223444824056,0.7976311683914223,0.7582421975369058,5987
0.4,0.7984377653251825,0.861961503208066,0.828984485190409,0.729619702145442,0.786779690204457,0.756276193050438,5889
0.45,0.8033126293995859,0.8535288725939505,0.8276597635765709,0.7357333533325162,0.7798914106966923,0.7560896545181097,5796
0.5,0.8089788732394366,0.842346471127406,0.8253255500673553,0.7433989563168061,0.7684710000142865,0.7545605981022001,5680
0.55,0.8142448103078024,0.8340971585701191,0.824051435298379,0.7472752333468495,0.7582905864056739,0.7514879121017163,5588
0.6,0.8222304011777696,0.8190650779101741,0.8206446872991092,0.7567207759132935,0.7451694457006794,0.7496088014630926,5434
0.65,0.828042328042328,0.8032997250229148,0.8154833907136875,0.7645582172751502,0.7336584355547842,0.7473553525842663,5292
0.7,0.8354775828460039,0.7857011915673694,0.8098252243741143,0.7769652653330719,0.7186207210403887,0.7449019342271633,5130
0.75,0.8441742654508612,0.7637030247479377,0.8019249278152069,0.7893955182459274,0.6995692489657218,0.7395609500444533,4935
0.8,0.8528230069782194,0.7393217231897342,0.7920267085624509,0.8001281519183183,0.6799098334857454,0.7330199974460748,4729
0.85,0.861867266591676,0.7022914757103574,0.7739393939393938,0.8115125138235755,0.6520816615842032,0.7203228750372206,4445
0.9,0.8746892093485827,0.6449129239230064,0.7424290387253349,0.8238559671217469,0.603397423824606,0.692264385191319,4022
0.95,0.8868428868428868,0.5473877176901925,0.6769440036272953,0.8528161242963187,0.5287090710236024,0.6474959880838179,3367
