threshold,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1,predicted_positive_total
0.05,0.6393641548355782,0.9659028414298808,0.7694217289719627,0.5702193620922709,0.908379611459801,0.6940344094048583,8241
0.1,0.6837393021724819,0.9519706691109074,0.7958620689655173,0.6190627289344953,0.8905345144882324,0.726574760659493,7595
0.15,0.7070581748001102,0.9402383134738772,0.8071445432370761,0.6489905001668135,0.8709919104157131,0.73994114202741,7254
0.2,0.7226735071968078,0.9296058661778185,0.8131815266196278,0.6662080740597205,0.8566360616890722,0.7463245513997536,7017
0.25,0.7345353268836119,0.9186067827681027,0.8163232059949499,0.6829932901813486,0.8450497651738167,0.7522061028325544,6822
0.3,0.7445595077292511,0.9094408799266728,0.8187819772239643,0.6940456011932646,0.8363194615884879,0.7555313114265346,6663
0.35,0.7584017345516494,0.8977085242896425,0.822196104768301,0.7094918727537844,0.8205742704477015,0.7585444536245364,6457
0.4,0.7688769035532995,0.8885426214482126,0.8243898290670976,0.721617645504803,0.8130670161977746,0.7623276812087376,6304
0.45,0.7799674267100977,0.877910174152154,0.8260457093574818,0.7342480602704549,0.802067046650442,0.7639503089234971,6140
0.5,0.7885838634081018,0.8636113657195233,0.8243940852218041,0.7441580228606028,0.7915132795932467,0.7645216323647324,5974
0.55,0.7990678404971517,0.8485792850595784,0.8230796586059744,0.7514720637472689,0.7769036462430174,0.7614310953343615,5793
0.6,0.806848582129481,0.8293308890925756,0.8179352739106852,0.7577591346132038,0.7587721163676056,0.7556975125915302,5607
0.65,0.8162242435492854,0.8060494958753437,0.811104962184099,0.7710643167576754,0.7403302757295612,0.7524120797012901,5387
0.7,0.8260533436412834,0.7835013748854263,0.8042148838084486,0.7806069349119407,0.7235628061880712,0.7478592585366176,5174
0.75,0.8391017717346518,0.7466544454628781,0.7901833349500437,0.7962604410661899,0.6960512473370148,0.7394843443077084,4854
0.8,0.8477112676056338,0.7061411549037581,0.7704770477047704,0.8063856877776643,0.6604912464325049,0.7227675230215989,4544
0.85,0.8602203182374542,0.644179651695692,0.7366876310272538,0.820579878936446,0.6079277840880422,0.6941276799178677,4085
0.9,0.8731905037637522,0.5528872593950505,0.6770681333482995,0.8427216564109344,0.5411309717363034,0.6535353603699401,3454
0.95,0.89422704378148,0.4230980751604033,0.574415131906421,0.8660943166448495,0.44285050335707776,0.5799233063878889,2581
