threshold,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1,predicted_positive_total
0.05,0.6781429316640585,0.9532538955087076,0.7925017145469787,0.6097754670163362,0.8874027553524297,0.7211566418401795,7668
0.1,0.7114662960389159,0.9384051329055912,0.8093280632411066,0.6521658918903379,0.8641488089009098,0.7422252377048149,7195
0.15,0.7274033625520908,0.9279560036663611,0.8155308522635735,0.6686299848059339,0.8522025685458037,0.7482819077259089,6959
0.2,0.7416444838805087,0.919340054995417,0.820987149054596,0.686450550480117,0.8448348878199554,0.7564829080346104,6762
0.25,0.7537505682679194,0.9118240146654445,0.8252862120457939,0.707233737746412,0.8378185025199145,0.7656655436516411,6599
0.3,0.7622659031109735,0.9028414298808433,0.8266196710305472,0.7158791410817752,0.8254192875455212,0.7652890935697897,6461
0.35,0.7702766798418972,0.8931255728689276,0.8271646859083192,0.7216043590248461,0.8127588358628911,0.7630481951825928,6325
0.4,0.7783687943262412,0.8852428964252979,0.828372930783086,0.7297259448181319,0.8045213153147519,0.7637593429491454,6204
0.45,0.7885723695043636,0.877910174152154,0.8308466342817489,0.7415703104847169,0.7986343656634525,0.7676669822864151,6073
0.5,0.7959355055424925,0.8687442713107241,0.8307476553598037,0.7510320590639724,0.7904024613079943,0.7686546147599603,5954
0.55,0.8011635865845311,0.858295142071494,0.8287459067174087,0.7569093358624509,0.7804962968005209,0.7667985299481029,5844
0.6,0.8074763074763075,0.8434463794683776,0.8250694880301265,0.7621842891981758,0.7657962440263257,0.7622800541530487,5698
0.65,0.8153291253381425,0.8287809349220898,0.822,0.7745444956666225,0.752839432515368,0.7612015612534638,5545
0.7,0.8243217960710945,0.8076993583868011,0.8159259259259259,0.7830707058461248,0.7344031096893006,0.755474117741922,5345
0.75,0.8342444357672784,0.7833180568285976,0.8079795783303393,0.7972932699738967,0.7129895830371601,0.7504181993025929,5122
0.8,0.842827868852459,0.753987167736022,0.7959361393323657,0.8145068499074233,0.691314242345701,0.745017917722808,4880
0.85,0.8510500108248539,0.7206232813932172,0.780424856065118,0.8234406562011033,0.6596901353895865,0.7294235378846858,4619
0.9,0.8658739595719381,0.6674610449129239,0.7538302277432712,0.8419169683772687,0.6184742198341182,0.7101881637709888,4205
0.95,0.8796838407494145,0.5508707607699358,0.6774884454965618,0.8591805608486199,0.5298157217184938,0.653611994308299,3416
