threshold,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1,predicted_positive_total
0.05,0.21462885479621882,0.8688833124215809,0.3442276624829129,0.18102464917301217,0.7643830326405272,0.2801889307031144,19359
0.1,0.3036629196298845,0.8304056879966542,0.44470575060193734,0.2256001438506877,0.7267189729132324,0.33383760644124005,13077
0.15,0.3352173913043478,0.8061480552070264,0.4735290504851984,0.24603923286327706,0.6946604465366348,0.35351483084785257,11500
0.2,0.36360123647604325,0.7871183605186115,0.49742302101229025,0.26590367400275505,0.671093243901523,0.37039819847970457,10352
0.25,0.3917383455452904,0.7714345462149728,0.5196140573279807,0.2884036413876726,0.6574653026445214,0.3892702724227462,9417
0.3,0.41260810195721437,0.7582601421999163,0.5344141488577745,0.3084311429528737,0.6469949606769271,0.40425593545946203,8788
0.35,0.4437351358117411,0.7413216227519867,0.5551640435361366,0.3331294448551712,0.631750035743411,0.4190212059520671,7989
0.4,0.4597640196208405,0.7252195734002509,0.5627586206896552,0.3482038018749017,0.617941635239452,0.42535922065901943,7543
0.45,0.47675401521555366,0.7076537013801757,0.5696969696969696,0.36288964188880685,0.6054240943473855,0.4306299264293056,7098
0.5,0.4973727668518241,0.6928063571727311,0.5790439570042821,0.38321288910711954,0.5897435266868202,0.4384730861601218,6661
0.55,0.5126130414088529,0.6756587202007528,0.5829499323410012,0.3960754687473354,0.5738439820328933,0.4376946425679408,6303
0.6,0.533118753176351,0.6580928481806776,0.5890500701918578,0.4146948431545917,0.5658287448167216,0.4437971787966514,5903
0.65,0.5514018691588785,0.6415725637808448,0.5930794509955538,0.4399266084602588,0.5538053512007719,0.44870830721330435,5564
0.7,0.5708494208494208,0.6183605186114597,0.5936558923910861,0.46257344965619096,0.5418744728119431,0.45198164621069453,5180
0.75,0.5821744627054362,0.5777917189460476,0.5799748110831234,0.4791861447522757,0.5227927792273548,0.4488843453629655,4746
0.8,0.6611592632719393,0.5104558762024257,0.5761151758319566,0.5007970448483829,0.3358430317365666,0.38368544713038144,3692
0.85,0.7125748502994012,0.4230447511501464,0.5309014565017713,0.557119393652402,0.2669496133731874,0.33365999402707003,2839
0.9,0.7485832045337455,0.3038477624424927,0.4322475085527294,0.5298827283894053,0.20161391955850555,0.2819013122394148,1941
0.95,0.817174515235457,0.185069008782936,0.30179028132992325,0.5526420188797073,0.13058465244280132,0.2049656799536915,1083
