threshold,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1,predicted_positive_total
0.05,0.5227561906626211,0.9791017415215398,0.6815977539561,0.4330722339511808,0.9023658430679482,0.5723010882106065,10217
0.1,0.5666272951787823,0.9673693858845096,0.7146533044420368,0.47585481592110346,0.8848947697262215,0.6103236087974946,9313
0.15,0.599013308857274,0.9571035747021082,0.7368569614000423,0.5062766864583749,0.865974379097421,0.6326836979576755,8716
0.2,0.6238532110091743,0.9473877176901925,0.7523109396608196,0.5370703513115889,0.8533093478484043,0.654353503576443,8284
0.25,0.6432800100768359,0.936205316223648,0.7625802598178288,0.5612125169623436,0.8388049403648558,0.6683630195129625,7939
0.3,0.6594297671985352,0.9242896425297892,0.7697122357071978,0.5761570597954359,0.8165989796179604,0.6718658294716764,7646
0.35,0.6737483085250339,0.9127406049495875,0.7752432853250293,0.588827543379602,0.8025013266066281,0.6758973932004565,7390
0.4,0.6903489026449071,0.8995417048579285,0.7811828384939903,0.6057706436663328,0.7893069503008514,0.6829434443453508,7108
0.45,0.7041471962616822,0.8839596700274978,0.7838738519060392,0.6170844919185399,0.7744710383070174,0.684896755361053,6848
0.5,0.7164292209760533,0.8665444546287809,0.784369036754335,0.6270516498669229,0.7550644629933945,0.6835414424916126,6598
0.55,0.7339595605795256,0.845096241979835,0.7856169052488072,0.6458494863536809,0.7362600559149122,0.6869553866871587,6281
0.6,0.7521164917033525,0.8142988084326306,0.7819734178329373,0.6625594268519639,0.706431840156549,0.6828347968081578,5906
0.65,0.7706190218372135,0.7827681026581118,0.776646053110222,0.682240615957112,0.6809760353939748,0.680528144928618,5541
0.7,0.7835547852878876,0.7459211732355637,0.76427498121713,0.6976043267706262,0.6534724361700255,0.6734684059062667,5193
0.75,0.804503367003367,0.7008249312557286,0.7490937591848731,0.7325520123546424,0.6181883273428024,0.6683848367864855,4752
0.8,0.8260352213231794,0.6362969752520623,0.718856787822305,0.7486505140463867,0.5651126156167942,0.6417223972174229,4202
0.85,0.8445270077164905,0.541704857928506,0.660040205494751,0.7671856212860497,0.49280329448657784,0.5969430889087124,3499
0.9,0.8682564503518374,0.4071494042163153,0.5543491825783102,0.7906450645990677,0.3884852273780692,0.5155305907536052,2558
0.95,0.9074733096085409,0.23373052245646195,0.3717201166180758,0.8371963697993503,0.2499227272036207,0.3733048303098127,1405
