epoch,train_loss,valid_loss,micro_f1,macro_f1,predicted_positive_total,Reentrancy_f1,Access Control_f1,Arithmetic_f1,Unchecked Return Values_f1,DoS_f1,Time manipulation_f1,Front Running_f1
23,0.23666826263070107,0.18978913211160237,0.8244475622588565,0.7444365316094038,6002,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.32
24,0.22073431964963675,0.19193533352679676,0.8241893076248903,0.7444738798820462,6008,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.32026143790849676
25,0.22188581619411707,0.18541179349025091,0.8249846477761208,0.7461798730137621,5997,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3322033898305085
26,0.21528320666402578,0.18389811366796494,0.8247476963580518,0.7438867034307096,5993,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3161512027491409
27,0.22073460277169943,0.18714099046256807,0.8249539352461174,0.7455286817800523,5995,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.32764505119453924
28,0.1981934616342187,0.18792248475882742,0.8249232119350592,0.744868539464092,5993,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3230240549828179
29,0.1972469985485077,0.19452090313037237,0.8245198631938964,0.7445894221970769,6001,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.32107023411371244
30,0.21256930008530617,0.1863331819574038,0.8251821933444552,0.7448375341156694,5987,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.32280701754385965
31,0.20658484008163214,0.179730118976699,0.8259799613288804,0.7466888778033558,5976,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.33576642335766427
32,0.23262823838740587,0.174298242562347,0.8267065446868403,0.7485057956786678,5966,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3484848484848485
33,0.21475237235426903,0.17863697227504519,0.8261978021978023,0.7472198737285393,5973,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.33948339483394835
34,0.2111862637102604,0.17828861210081312,0.8257622353044548,0.7461693835949633,5979,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3321299638989169
35,0.20595384016633034,0.17474063030547565,0.8260525621868683,0.7468645797517376,5975,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.33699633699633696
36,0.196338995359838,0.18211771216657427,0.8250373101571417,0.7445161732221465,5989,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3205574912891986
37,0.19194885436445475,0.18556157168414858,0.8250373101571417,0.7445161732221465,5989,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3205574912891986
38,0.2093014270067215,0.18018335642086136,0.8255446240337315,0.7456610214053221,5982,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.32857142857142857
39,0.17706469539552927,0.18016130228837332,0.825720309205903,0.7466814295685874,5982,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.33571428571428574
40,0.1921121822670102,0.18363063823845652,0.8252128873672199,0.7455116933814298,5989,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.32752613240418116
41,0.191360997967422,0.18010981049802569,0.8255446240337315,0.7456610214053221,5982,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.32857142857142857
42,0.17930895928293467,0.18092653693424332,0.825399613560513,0.7453281222882284,5984,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3262411347517731
43,0.2035154476761818,0.18032980006602076,0.8256171483791619,0.7458292607440684,5981,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3297491039426524
44,0.1973019214347005,0.17582188091344303,0.8264157580021105,0.7477627576221969,5970,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.34328358208955223
45,0.18135073501616716,0.17589949526720577,0.8261251758087201,0.7470415736262105,5974,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3382352941176471
46,0.2029736009426415,0.1749349824256367,0.8262704413574821,0.7473994945723668,5972,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3407407407407408
47,0.19030208326876163,0.17624781529108682,0.8262283554539861,0.7479111522268814,5975,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3443223443223444
48,0.18893035408109426,0.17719554694162476,0.8262283554539861,0.7479111522268814,5975,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3443223443223444
49,0.20583795476704836,0.17615010092655817,0.8261251758087201,0.7470415736262105,5974,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3382352941176471
50,0.18589858803898096,0.17726554804378086,0.8260525621868683,0.7468645797517376,5975,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.33699633699633696
51,0.19129362143576145,0.17744231099883714,0.8261251758087201,0.7470415736262105,5974,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3382352941176471
52,0.1904958365485072,0.1780456147260136,0.8261251758087201,0.7470415736262105,5974,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3382352941176471
