access_control_f1,arithmetic_f1,bad_randomness_f1,checkpoint,detection_delta_vs_baseline,detection_f1,detection_source,dos_f1,eval_dir,front_running_f1,large_mean_delta_vs_baseline,large_mean_f1,macro_delta_vs_baseline,macro_f1,micro_delta_vs_baseline,micro_f1,reentrancy_f1,time_manipulation_f1,unchecked_return_values_f1,variant
0.8941241685144125,0.7922141119221411,0.5625000000000001,best_micro_f1,0.0020560717100784887,0.9485601772089589,derived_from_multilabel,0.7020408163265306,results/dive_major_label_v2_single_task/single_task_recognition_halfscale/best_micro_f1,0.49019607843137253,0.001650146612636294,0.807563586976197,-0.008012484308999479,0.7372597000360692,0.0026084540667375977,0.8266942576306259,0.8424092409240924,0.797317436661699,0.8172757475083057,single_task_recognition_halfscale
0.8978102189781021,0.793285371702638,0.540983606557377,best_micro_f1,0.0016114108985741948,0.9481155163974546,derived_from_multilabel,0.6750629722921914,results/dive_major_label_v2_single_task/single_task_recognition_only/best_micro_f1,0.5048543689320388,-0.0025913514158758533,0.8033220889476849,-0.012050870698128158,0.7332213136469405,0.0009875861788160023,0.8250733897427043,0.8418491484184915,0.7990543735224588,0.8128704487722269,single_task_recognition_only
0.8955811989867717,0.784503631961259,0.5625000000000001,best_macro_f1,-0.0015951040232285996,0.9449090014756518,derived_from_multilabel,0.6778242677824268,results/dive_major_label_v2_single_task/single_task_recognition_only/best_macro_f1,0.49090909090909096,-0.004808808884338878,0.8011046314792218,-0.012767574372015922,0.7325046099730528,-0.0008412515057769632,0.8232445520581113,0.8422310756972111,0.7959969207082371,0.8104906937394247,single_task_recognition_only
0.8965517241379309,0.7830588235294118,0.45045045045045046,best_macro_f1,0.00014298211737018285,0.9466470876162506,derived_from_multilabel,0.6986301369863014,results/dive_major_label_v2_single_task/single_task_recognition_halfscale/best_macro_f1,0.5084745762711865,-0.0003077911240474407,0.8056056492395133,-0.02120231907522918,0.7240698652698395,0.0003927819652507214,0.824478585529139,0.8450363196125908,0.7937984496124031,0.8165584415584415,single_task_recognition_halfscale
