epoch,train_loss,valid_loss,micro_f1,macro_f1,predicted_positive_total,Reentrancy_f1,Access Control_f1,Arithmetic_f1,Unchecked Return Values_f1,DoS_f1,Time manipulation_f1,Front Running_f1
16,0.33847472444176674,0.41008741160233814,0.8122413793103449,0.7321323841439659,6198,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.2338709677419355
17,0.3228348642587662,0.39190275635984206,0.813893208916537,0.7333727018221696,6172,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.24255319148936166
18,0.35112205892801285,0.364882704284456,0.814526588845655,0.7340491749313747,6163,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.2472885032537961
19,0.3249818943440914,0.3574237906270557,0.815090421389634,0.7346730500578428,6155,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.25165562913907286
20,0.3145729750394821,0.38587943547301823,0.813893208916537,0.7333727018221696,6172,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.24255319148936166
21,0.32663576304912567,0.4061964038345549,0.812731820926421,0.7326106478816795,6191,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.23721881390593047
22,0.28185292705893517,0.4031742446952396,0.8130123392872552,0.7328901398568265,6187,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.23917525773195872
23,0.2799517083913088,0.4004375785589218,0.8130502330398758,0.7325100348696291,6184,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.23651452282157678
24,0.3065010365098715,0.39088141752613914,0.8140278137686794,0.7343610257199443,6175,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.24947145877378438
25,0.2885208837687969,0.38603469729423523,0.8143091678907802,0.7346649811981945,6171,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.2515991471215352
26,0.2874957397580147,0.3776601172155804,0.8148020058793014,0.735209568096726,6164,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.2554112554112554
27,0.2943083420395851,0.3626617838939031,0.8150838955198061,0.7355282346661723,6160,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.2576419213973799
28,0.2764163129031658,0.3622089409165912,0.8150519031141868,0.7350630980254439,6158,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.2543859649122807
29,0.27176294289529324,0.37708235945966506,0.814769975786925,0.7347470906156149,6162,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.25217391304347825
30,0.2683106418699026,0.40055051777097916,0.813746654002245,0.734062168027493,6179,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.2473794549266247
31,0.2801814191043377,0.3940126763449775,0.8138872096035927,0.7342109676996292,6177,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.2484210526315789
32,0.2772069200873375,0.37719234493043685,0.814769975786925,0.7347470906156149,6162,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.25217391304347825
33,0.2712556719779968,0.3687370667854945,0.8149109150665974,0.734904404348019,6160,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.25327510917030566
34,0.26425350457429886,0.36574521991941666,0.8149814029928207,0.7349835775612636,6159,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.2538293216630197
35,0.27760233357548714,0.36756598618295455,0.8146995244271509,0.7346689456162212,6163,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.2516268980477223
36,0.23563344590365887,0.36915731098916793,0.8146995244271509,0.7346689456162212,6163,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.2516268980477223
37,0.2516195997595787,0.37147383391857147,0.8146290852498702,0.7345911389068682,6164,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.2510822510822511
38,0.27507181838154793,0.374680628379186,0.8146611341632088,0.7350522951562019,6166,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.25431034482758624
39,0.24730226770043373,0.374741867184639,0.8146611341632088,0.7350522951562019,6166,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.25431034482758624
40,0.24965867213904858,0.3744334694412019,0.8147315639318751,0.7351307617852755,6165,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.25485961123110146
41,0.2981152608990669,0.3704436934656567,0.814769975786925,0.7347470906156149,6162,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.25217391304347825
42,0.24454995431005955,0.3655193116929796,0.8150198996366154,0.7345938632645328,6156,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.2511013215859031
43,0.24442090094089508,0.36149882939126754,0.815090421389634,0.7346730500578428,6155,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.25165562913907286
44,0.26542829908430576,0.35960640013217926,0.8152634766807995,0.7353037659203466,6155,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.2560706401766004
45,0.2943085767328739,0.3574373506837421,0.8155457456937591,0.7356296591945135,6151,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.2583518930957684
46,0.254733556881547,0.3559496584865782,0.8155844155844156,0.7352373003473922,6148,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.2556053811659193
47,0.24939291551709175,0.3558136754565769,0.8155844155844156,0.7352373003473922,6148,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.2556053811659193
48,0.2568323817104101,0.35662997596793705,0.8156163434903049,0.7357120418134854,6150,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.25892857142857145
49,0.28328997269272804,0.35688060853216386,0.8154432132963989,0.7350742867114446,6150,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.25446428571428575
50,0.2435700036585331,0.35658397277196247,0.8154432132963989,0.7350742867114446,6150,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.25446428571428575
51,0.2895321734249592,0.3548734982808431,0.8155844155844156,0.7352373003473922,6148,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.2556053811659193
52,0.26446803472936153,0.3545061449209849,0.8155844155844156,0.7352373003473922,6148,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.2556053811659193
53,0.25029622949659824,0.35622544752226937,0.8155138083282834,0.7351556111875438,6149,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.2550335570469799
54,0.252790205180645,0.3574329631196128,0.8153726304855882,0.734993324482455,6151,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.25389755011135856
55,0.2479333784431219,0.35819772051440346,0.8153020598926779,0.7349127220855942,6152,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.2533333333333333
56,0.24214798398315907,0.3602809359629949,0.8153020598926779,0.7349127220855942,6152,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.2533333333333333
57,0.2729967925697565,0.3620715190966924,0.815090421389634,0.7346730500578428,6155,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.25165562913907286
58,0.28450485691428185,0.36205270886421204,0.815090421389634,0.7346730500578428,6155,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.25165562913907286
59,0.2787891738116741,0.3614325573047002,0.8150198996366154,0.7345938632645328,6156,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.2511013215859031
60,0.27099535055458546,0.36149197320143384,0.8149493900856475,0.7345150245450396,6157,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.25054945054945055
61,0.244505962356925,0.3611837426821391,0.8149493900856475,0.7345150245450396,6157,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.25054945054945055
62,0.24921679124236107,0.3612340937058131,0.8150198996366154,0.7345938632645328,6156,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.2511013215859031
63,0.26435729302465916,0.36032405661212075,0.8150198996366154,0.7345938632645328,6156,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.2511013215859031
64,0.26005550287663937,0.3600727319717407,0.8150198996366154,0.7345938632645328,6156,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.2511013215859031
65,0.2569356821477413,0.3597075127893024,0.8150198996366154,0.7345938632645328,6156,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.2511013215859031
66,0.25582112930715084,0.359620182050599,0.8150198996366154,0.7345938632645328,6156,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.2511013215859031
67,0.2615258563309908,0.35955066978931427,0.8150198996366154,0.7345938632645328,6156,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.2511013215859031
68,0.25887944735586643,0.3596343580219481,0.8150198996366154,0.7345938632645328,6156,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.2511013215859031
