threshold,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1,predicted_positive_total
0.05,0.6355871029836381,0.9684692942254812,0.767487470037045,0.5515430170621951,0.9195322105548274,0.6818569944516988,8312
0.1,0.669800386349002,0.9534372135655362,0.7868381240544631,0.5897427155267363,0.9013919865930509,0.7074252303096363,7765
0.15,0.6904793876728884,0.9426214482126489,0.7970857231436985,0.6132603960430388,0.8903247445004506,0.7214765464283865,7447
0.2,0.7069444444444445,0.9330889092575618,0.804425128407744,0.6313307475458433,0.8771442065515627,0.7302727362375427,7200
0.25,0.719578227415218,0.925756186984418,0.8097490579652049,0.646392441646561,0.8689790703089874,0.7377746657985809,7018
0.3,0.7325036603221083,0.9171402383134739,0.8144892144892145,0.6658585504018121,0.8611902693247346,0.7476493300749527,6830
0.35,0.7416941035618079,0.9085242896425297,0.8166762791464118,0.675017576956223,0.8550819342976866,0.7512259493981476,6682
0.4,0.7522218817039534,0.8999083409715857,0.8194641515733244,0.688242277629205,0.8452711766775118,0.7557620806620673,6526
0.45,0.7611215538847118,0.8907424381301559,0.8208463552664922,0.6981385003500984,0.8385059605070971,0.7591507336710219,6384
0.5,0.7695645187208742,0.877910174152154,0.8201746874464805,0.7086070822692365,0.8271515741528572,0.7606972028833663,6223
0.55,0.777503700049334,0.8667277726856095,0.8196948682385574,0.7204124514545933,0.81886569372394,0.7640858625847768,6081
0.6,0.7869962749746021,0.8520623281393217,0.818237831176833,0.7358081910535454,0.8009066208005563,0.7645283989463624,5906
0.65,0.7990170265051781,0.8344637946837764,0.8163558106169296,0.7492285582096948,0.7861407261100732,0.76518478090263,5697
0.7,0.8069758948137327,0.8100824931255729,0.8085262098618607,0.7569408694677482,0.7664691265152812,0.759249101058022,5476
0.75,0.8161204268292683,0.7851512373968836,0.800336354293189,0.7679091801839963,0.7447827711919295,0.7536459657140399,5248
0.8,0.8288125376732972,0.7561869844179652,0.7908358895705521,0.7843935252895201,0.7210592557208294,0.7485345473359499,4977
0.85,0.8410610308389045,0.7149404216315307,0.7728894173602855,0.800011746970094,0.6912033111741331,0.7381636643832383,4637
0.9,0.855323239605864,0.6524289642529789,0.7402246256239601,0.8173950030459167,0.6462789589113709,0.7177378522378861,4161
0.95,0.8767727702489757,0.5099908340971586,0.644877144181734,0.8467470710588175,0.5388761124051412,0.6515714300976911,3173
