threshold,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1,predicted_positive_total
0.05,0.6590308370044052,0.9598533455545372,0.7814925373134328,0.5777289921602372,0.8989920489723588,0.6970462703666718,7945
0.1,0.6910525611876421,0.9472043996333639,0.7991030003093103,0.614115659057846,0.8853571867067237,0.7207569685800839,7477
0.15,0.7086046833864487,0.9374885426214482,0.8071338383838383,0.6367647982262576,0.8759669131177579,0.7337018000376865,7217
0.2,0.7233586039193248,0.9270394133822182,0.8126305640366382,0.6538454076239348,0.8651117537057559,0.7409747252069507,6991
0.25,0.7353891336270191,0.9180568285976168,0.8166326946596004,0.6683567072389909,0.8575183566354855,0.7478444980199828,6810
0.3,0.743578188373141,0.9074243813015582,0.8173712021136063,0.6732057519346792,0.8424500609422172,0.7450118975367963,6657
0.35,0.7534120533660481,0.9006416131989001,0.8204742818971276,0.6856520495748701,0.8362474838679774,0.7503820232198558,6521
0.4,0.7610092461996553,0.89019248395967,0.8205474822575193,0.692661203747839,0.82568950120421,0.7504056743961882,6381
0.45,0.7692307692307693,0.8799266727772685,0.820863616930312,0.705351276471816,0.8166208194810977,0.7541915131965167,6240
0.5,0.7773399014778325,0.8678276810265811,0.8200952793417065,0.7162654372060828,0.8058772856862835,0.7555790815015613,6090
0.55,0.78543803598453,0.8562786434463795,0.8193299421154184,0.7282429419698366,0.796777537322179,0.7584258637777745,5947
0.6,0.7920331091567512,0.8419798350137488,0.8162431135596233,0.7368040020737315,0.7844990755792023,0.757276791248064,5799
0.65,0.7997156566554114,0.8249312557286893,0.8121277747698972,0.7473926110915073,0.7718610149868126,0.756562273809446,5627
0.7,0.8087912087912088,0.809532538955087,0.8091617040769583,0.75639301147331,0.7574125979189047,0.7536298592638525,5460
0.75,0.8207186544342507,0.7871677360219982,0.8035931505567512,0.7720265354040694,0.7365211675801244,0.7506546720071063,5232
0.8,0.8289762522450609,0.7615032080659945,0.7938085228358496,0.7795155036094414,0.7149106908948185,0.7419186854540273,5011
0.85,0.8421052631578947,0.7244729605866178,0.778872684272763,0.7936529316481417,0.6871071759971887,0.732728319520084,4693
0.9,0.8569731527678783,0.6612282309807516,0.7464817880794702,0.8109727795369578,0.6359306092638877,0.7090915708088896,4209
0.95,0.8726039516366854,0.5424381301558203,0.6690029391815508,0.8246033426946455,0.5414274411347839,0.6467343454203043,3391
