threshold,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1,predicted_positive_total
0.05,0.6760104302477183,0.9505041246562786,0.7900952380952381,0.5954106162466578,0.9011929693364829,0.7123941361000881,7670
0.1,0.7054756637168141,0.9352887259395051,0.8042878537085206,0.628801971999595,0.8803780930457556,0.7309696608301437,7232
0.15,0.7238259370960792,0.923923006416132,0.8117249154453213,0.6513344470421918,0.8703852752803641,0.7432545330673762,6963
0.2,0.7389820448137706,0.9129239230064161,0.816795145153354,0.6658390679566711,0.8548172213926457,0.747188209655939,6739
0.25,0.7501142770074661,0.9024747937671861,0.8192710933599602,0.67694065102843,0.847436271117802,0.7512212434100065,6563
0.3,0.7587603177075222,0.8931255728689276,0.8204782755136409,0.6858289927629471,0.839871209780875,0.7536844060618975,6421
0.35,0.771130713712911,0.8813932172318973,0.8225834046193328,0.7008703227477775,0.829013317290259,0.7580497367002271,6235
0.4,0.7789611666393577,0.8714940421631531,0.8226336736459595,0.7095486627902952,0.8193179323958368,0.7589145357375222,6103
0.45,0.7865619254554571,0.8626947754353804,0.8228711313166638,0.7215831437865498,0.8124440406262354,0.7628306779135289,5983
0.5,0.7931740614334472,0.8520623281393217,0.8215642951833848,0.7320792590780101,0.8046867227432891,0.7655758795100367,5860
0.55,0.8016427822439707,0.8408799266727772,0.8207926992931912,0.7394300387706296,0.7901558112042791,0.7629057016374945,5722
0.6,0.8105472277406538,0.8227314390467461,0.8165938864628822,0.7481602592391687,0.77317775006826,0.7593088017334001,5537
0.65,0.8197368421052632,0.7994500458295142,0.8094663573085848,0.7561754166555996,0.7563953399607259,0.7549215038929348,5320
0.7,0.8307148468185389,0.775435380384968,0.8021238266805727,0.7652800168715636,0.7389968688379017,0.7502371825557368,5092
0.75,0.8397778691896339,0.748487626031164,0.79150915963943,0.7744355223311057,0.7181598133135945,0.7434288913927694,4862
0.8,0.8492220030681569,0.7103574702108157,0.773607506488321,0.7855925770357577,0.6888231306327719,0.7319357470567034,4563
0.85,0.8635595266843757,0.6555453712190651,0.7453105460608587,0.8077983304893483,0.6450295146845864,0.7141998056374039,4141
0.9,0.8791632259840352,0.5855178735105407,0.7029049295774648,0.8327495639532847,0.592415790345406,0.6872298315690758,3633
0.95,0.8981818181818182,0.45279560036663613,0.6020719073735528,0.8523511922703898,0.4951890045806388,0.6150339900621435,2750
