Behavior contribution summary

experiment_name: train_dive_side_scale_300_ep50
split: test
checkpoint_epoch: 39
evaluated_samples: 2233
threshold_source: validation_selected_per_label

Primary table: predicted-positive, attention-weighted behavior means
label | accuracy | precision | recall | f1 | support | predicted | risk_mean | protective_mean | missing_check_mean | final_evidence_mean | tp_final | fp_final | fn_final
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Reentrancy | 0.822660 | 0.782080 | 0.904302 | 0.838762 | 1139 | 1317 | 0.793642 | 0.638110 | 0.030615 | 0.558442 | 0.581977 | 0.473980 | 0.499549
Access Control | 0.836991 | 0.856524 | 0.941106 | 0.896825 | 1681 | 1847 | 1.119965 | 0.176493 | 0.751283 | 5.084264 | 5.098916 | 4.996793 | 4.688779
Arithmetic | 0.799373 | 0.727108 | 0.845100 | 0.781676 | 949 | 1103 | 0.933647 | 0.013412 | 0.784870 | 5.115314 | 5.118822 | 5.105968 | 5.025604
Unchecked Return Values | 0.901926 | 0.808874 | 0.815835 | 0.812339 | 581 | 586 | 1.337958 | 0.716576 | 0.028241 | 1.948868 | 1.948249 | 1.951484 | 2.032346
DoS | 0.892521 | 0.652273 | 0.767380 | 0.705160 | 374 | 440 | 1.024383 | 0.524474 | 0.036749 | 1.609973 | 1.658381 | 1.519169 | 1.446051
Bad Randomness | 0.977161 | 0.733333 | 0.458333 | 0.564103 | 72 | 45 | 0.796667 | 0.424788 | 0.785919 | 3.473391 | 3.664841 | 2.946905 | 2.773432
Front Running | 0.971787 | 0.402985 | 0.540000 | 0.461538 | 50 | 67 | 0.731065 | 0.541990 | 0.375675 | 1.694248 | 1.211448 | 2.020138 | 1.627623
Time manipulation | 0.880878 | 0.763791 | 0.845070 | 0.802377 | 639 | 707 | 0.779557 | 0.304902 | 0.720601 | 3.585768 | 3.826623 | 2.806957 | 2.301430
