threshold,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1,predicted_positive_total
0.05,0.6232174425456688,0.9693858845096242,0.7586800573888091,0.5297649047322337,0.9231007064164757,0.66283381571689,8485
0.1,0.6651802777423875,0.9571035747021082,0.7848767288033672,0.5730062299669882,0.9043094977485211,0.6950741622533674,7849
0.15,0.6927840603123318,0.9433547204399634,0.7988822479236204,0.6060497779938447,0.8908303343524716,0.717163511738202,7428
0.2,0.7098713646532439,0.9307057745187901,0.8054255572301102,0.6262240277232242,0.8780946198403388,0.7279664702842614,7152
0.25,0.7248554913294798,0.9195233730522456,0.8106666666666668,0.64428978219441,0.8651819745763587,0.7362582995444669,6920
0.3,0.7391563571322105,0.9090742438130156,0.8153567905294311,0.6609912050814406,0.8574205809160212,0.7445404479897918,6709
0.35,0.7502295684113865,0.8986251145737855,0.8177496038034865,0.6741875860359599,0.8456923459930501,0.7487420105667164,6534
0.4,0.7639613985128936,0.8852428964252979,0.8201426630434784,0.6877053390365613,0.825077551184912,0.749193244330038,6321
0.45,0.7739271255060729,0.876076993583868,0.8218400687876182,0.7003852724261059,0.818388066553807,0.7540146979751604,6175
0.5,0.7831004657351963,0.8630614115490376,0.8211389203802216,0.7125264638932544,0.8068188115717498,0.7560918115323184,6012
0.55,0.7921922945789295,0.8518790100824931,0.8209522127020581,0.7274725961931701,0.7947261482857721,0.7591920974358795,5866
0.6,0.8023255813953488,0.8348304307974336,0.8182553229718803,0.741178777522298,0.7815529126851506,0.7603492666878774,5676
0.65,0.8149707174231332,0.8163153070577452,0.8156424581005587,0.760083885356734,0.76386064982632,0.7611804641312089,5464
0.7,0.8236641221374046,0.7912007332722273,0.8071061243571762,0.7730142992181116,0.7467584212957299,0.7588067695946865,5240
0.75,0.8338368580060423,0.7589367552703942,0.7946257197696738,0.7811655707028194,0.7192530189206421,0.747968977889379,4965
0.8,0.8416504644631669,0.7142071494042164,0.7727092423641413,0.7905349148560945,0.6807684613134384,0.7305428137083749,4629
0.85,0.8575866188769414,0.6579285059578368,0.7446058091286306,0.8091644097729698,0.6396909370919008,0.7129755870125258,4185
0.9,0.8732905386547586,0.5736021998166819,0.6924098251825626,0.8300634773821302,0.5778285381171293,0.6785640736792453,3583
0.95,0.9018429487179487,0.41264894592117324,0.5662180857753741,0.865534968497347,0.4582128191597171,0.58953905376271,2496
