epoch,train_loss,valid_loss,micro_f1,macro_f1,predicted_positive_total,Reentrancy_f1,Access Control_f1,Arithmetic_f1,Unchecked Return Values_f1,DoS_f1,Time manipulation_f1,Front Running_f1,Bad Randomness_f1
31,0.36802951246500015,0.3813587427139282,0.80094586605861,0.6776698439461071,6386,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3484848484848485,0.18181818181818182
32,0.3124662823975086,0.40603626271088916,0.7990229110512128,0.6767679680442312,6417,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3484848484848485,0.17460317460317462
33,0.3212130069732666,0.4136236674255795,0.798821052631579,0.6766388236843177,6420,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3484848484848485,0.17357001972386588
34,0.32905784621834755,0.4116534921858046,0.7992586976665824,0.6773083763878205,6416,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3484848484848485,0.17892644135188868
35,0.30346082150936127,0.4109471258189943,0.7986531986531986,0.6769152274688344,6425,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3484848484848485,0.17578125
36,0.3031419925391674,0.39345423380533856,0.7999325520613777,0.6777620438354672,6406,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3484848484848485,0.1825557809330629
37,0.31090635247528553,0.38566920161247253,0.8007090402633578,0.6779070806134064,6392,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3484848484848485,0.1837160751565762
38,0.310988612473011,0.3856056034564972,0.8005738880918221,0.6778115940878573,6394,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3484848484848485,0.18295218295218296
39,0.33750076964497566,0.381207471092542,0.8009118541033434,0.6780518149163134,6389,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3484848484848485,0.18487394957983194
40,0.32210372760891914,0.3760150240527259,0.8021987315010571,0.6790125931006725,6370,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3484848484848485,0.19256017505470457
41,0.3028060160577297,0.3750810358259413,0.8022665764546684,0.6790653782363782,6369,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3484848484848485,0.19298245614035087
42,0.32070467248559,0.3820181339979172,0.8019952654717618,0.6788556146970952,6373,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3484848484848485,0.19130434782608696
43,0.31046808138489723,0.38074034452438354,0.8017583903964833,0.678261443236188,6374,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3484848484848485,0.18655097613882865
44,0.3043237738311291,0.3725775099462933,0.8020295983086682,0.6784655471488126,6370,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3484848484848485,0.18818380743982493
45,0.2944907434284687,0.36873500380251145,0.8020295983086682,0.6784655471488126,6370,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3484848484848485,0.18818380743982493
46,0.27288265712559223,0.3793789529138141,0.8012165244572105,0.6778636799608386,6382,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3484848484848485,0.1833688699360341
47,0.3114421460777521,0.3860781027211083,0.8008782300287114,0.6776218961133491,6387,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3484848484848485,0.18143459915611815
48,0.28328189440071583,0.38194723592864144,0.8013519222644698,0.6779618431674426,6380,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3484848484848485,0.1841541755888651
49,0.30905479937791824,0.37845301628112793,0.8014196383302349,0.6780112407467314,6379,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3484848484848485,0.18454935622317598
50,0.30570919811725616,0.37286611398061115,0.8020295983086682,0.6784655471488126,6370,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3484848484848485,0.18818380743982493
51,0.2982532735913992,0.37599708139896393,0.801826175177545,0.6783121364362257,6373,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3484848484848485,0.1869565217391304
52,0.2806415371596813,0.37824443313810563,0.8021652710817897,0.678568944845208,6368,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3484848484848485,0.18901098901098903
53,0.28962584026157856,0.3820314556360245,0.8019952654717618,0.6788556146970952,6373,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3484848484848485,0.19130434782608696
54,0.3038115669041872,0.38213450875547195,0.8020630760125138,0.6789077128310348,6372,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3484848484848485,0.1917211328976035
55,0.26356435380876064,0.3848003927204344,0.8014531936465022,0.6784468447231079,6381,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3484848484848485,0.18803418803418803
56,0.3123674802482128,0.38527195652325946,0.8013854861873785,0.6783967290013504,6382,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3484848484848485,0.18763326226012794
57,0.2808181941509247,0.3824060989750756,0.8016563846868926,0.678598485197329,6378,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3484848484848485,0.18924731182795698
58,0.2810817174613476,0.3789304345846176,0.8021308980213091,0.6789600384677428,6371,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3484848484848485,0.19213973799126638
59,0.30823884531855583,0.3768039759662416,0.8021652710817897,0.678568944845208,6368,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3484848484848485,0.18901098901098903
60,0.29901915602386,0.37641629079977673,0.8021652710817897,0.678568944845208,6368,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3484848484848485,0.18901098901098903
61,0.3083200491964817,0.37629400855965084,0.8020974289580515,0.6785171326223431,6369,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3484848484848485,0.18859649122807015
