threshold,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1,predicted_positive_total
0.05,0.4203386974471312,0.8992429704397982,0.5728885571568009,0.3118460188566233,0.8576825542989333,0.4374216135155481,11869
0.1,0.46979156661223703,0.881578947368421,0.6129456732878,0.3581274053491554,0.8446935379094425,0.4798890457103296,10411
0.15,0.5016680567139282,0.8673395818312906,0.635667107001321,0.384244544033204,0.8305542102854956,0.5001613822287302,9592
0.2,0.5233109225173592,0.855803893294881,0.64947677997401,0.4061787117555443,0.8225437178132156,0.515731710701195,9073
0.25,0.540652750547803,0.8449891852919971,0.6593993951754695,0.4226578321116836,0.8159880489460172,0.5267494055380635,8671
0.3,0.5536547433903577,0.8341744772891132,0.6655641044078522,0.435319207560651,0.8027819621532633,0.5325549384670121,8359
0.35,0.5647277227722772,0.8224585436193222,0.6696507191077194,0.4468734886274909,0.7910699960046406,0.5370109008696555,8080
0.4,0.5761868300153139,0.8138067772170151,0.6746861924686193,0.4567769193345601,0.7833579728584457,0.5411597296937248,7836
0.45,0.590103201905266,0.8038932948810382,0.6806043033725012,0.4671802524267886,0.7662977149224267,0.544749772616185,7558
0.5,0.6012295081967213,0.7932588320115357,0.684022381100404,0.47779641570207154,0.759981716725886,0.54981377735122,7320
0.55,0.6117680180180181,0.7833453496755588,0.6870060069554221,0.48759828355110013,0.7541844218008416,0.5539692606564008,7104
0.6,0.6235758106923751,0.7694664744051911,0.6888817169598193,0.49943336322406634,0.7408515303712228,0.5560299990508585,6846
0.65,0.6321251315987366,0.7575702956020187,0.689185865376732,0.5073196633840427,0.7304622405384922,0.5559838525638706,6649
0.7,0.6430023455824864,0.7411679884643114,0.6886042032990036,0.5205654210434991,0.7225816556964403,0.559101883660012,6395
0.75,0.6502997893372225,0.7233237202595529,0.6848707227579145,0.531888522757766,0.7139738383743139,0.5605611564308715,6171
0.8,0.6608126721763086,0.6917808219178082,0.6759422331806973,0.5474885112535043,0.6943143860913713,0.5580812952911185,5808
0.85,0.6709230207953302,0.6629416005767844,0.6669084315503173,0.5588623314613649,0.6757917108272852,0.5531728283092765,5482
0.9,0.8068062827225131,0.5555155010814709,0.6579846285226302,0.5842261521939356,0.4020758736176789,0.4697426171852436,3820
0.95,0.8726527825196313,0.46070656092285506,0.6030435295505485,0.6184060667955118,0.3269897291266171,0.41492498777005393,2929
