threshold,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1,predicted_positive_total
0.05,0.6561399094111726,0.9560036663611365,0.7781839886592554,0.5618016565965923,0.9056343258705828,0.6852139028242954,7948
0.1,0.6922249125638956,0.9433547204399634,0.7985103576693305,0.6032390750962012,0.8921724226175454,0.7139955665120197,7434
0.15,0.7129421673217293,0.9310724106324473,0.8075363701407108,0.6221703663943865,0.8737239269093402,0.7219874723650703,7124
0.2,0.7288503253796096,0.923923006416132,0.814874696847211,0.6384895749812123,0.8630038269572626,0.7302889908750414,6915
0.25,0.7422176104358138,0.9178735105407883,0.8207523973444799,0.6549763855999751,0.8549527646068075,0.7389603166447134,6746
0.3,0.7534911961141469,0.9099908340971585,0.8243793074815245,0.6665795563392125,0.8461068513593866,0.7431720179340664,6588
0.35,0.7627856365614799,0.8995417048579285,0.8255383580080753,0.6789413902269608,0.8375675603050369,0.7477512734677423,6433
0.4,0.7727055829489423,0.8905591200733273,0.8274569919945495,0.6893336414672064,0.8279918121372744,0.7503837399297759,6287
0.45,0.7834967320261438,0.8790100824931256,0.8285097192224622,0.701437905342877,0.817276521407454,0.7530017607820279,6120
0.5,0.7896488600432684,0.8698441796516957,0.8278087927424983,0.7117530610865126,0.806253839988974,0.7546643868413134,6009
0.55,0.7968670185595096,0.8579285059578369,0.826271186440678,0.7182577400014822,0.7973515998054859,0.7542617012844174,5873
0.6,0.8049756437021572,0.8482126489459212,0.8260287423011694,0.7264296469590907,0.7877146116105718,0.7544498408691189,5748
0.65,0.8120085775553967,0.8329972502291476,0.8223690163786083,0.7334905643691726,0.7720521891165544,0.7509946479489327,5596
0.7,0.8209453197405004,0.8119156736938589,0.8164055299539171,0.747680569811204,0.7566994143758804,0.7508697994798104,5395
0.75,0.8290105667627281,0.7910174152153987,0.8095684803001877,0.7573719421655984,0.7409977632791929,0.7475343408220759,5205
0.8,0.8386967015285599,0.7644362969752521,0.7998465522201975,0.7645549601765693,0.7213216000976578,0.7401018118595455,4972
0.85,0.8473413379073756,0.7244729605866178,0.7811048522581283,0.7763408716048558,0.6872857148821648,0.7270192894597436,4664
0.9,0.8549763033175355,0.6614115490375801,0.7458397932816536,0.7866714570434177,0.6393649812534179,0.7023606397352997,4220
0.95,0.8707366007451992,0.5569202566452796,0.6793381037567083,0.8101895774445059,0.5584485076213282,0.6563247146715414,3489
