threshold,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1,predicted_positive_total
0.05,0.5678567644877636,0.9825847846012832,0.7197529206391835,0.4811591879120653,0.950639362668666,0.6234169314232924,9439
0.1,0.6145543175487466,0.9706691109074244,0.7526117546727311,0.5257964408304869,0.9235420127868559,0.66071571668326,8616
0.15,0.6468341956146835,0.962603116406966,0.7737419877698372,0.5591679822021984,0.9137049747643462,0.6867996579035646,8118
0.2,0.6695394906097247,0.9541704857928506,0.7869075515912011,0.5832224195019593,0.9014107966094191,0.702968876266175,7774
0.25,0.6864418077589655,0.9439046746104491,0.7948440876813833,0.6031941600251156,0.8906643355079953,0.7150589935735331,7501
0.3,0.7029634734665747,0.9349220898258478,0.8025177025963808,0.6240276549961457,0.8788722193831434,0.7267725666726366,7255
0.35,0.7172305942564686,0.9248395967002749,0.8079109616462486,0.6444268329704752,0.868854165879601,0.7376034409400438,7034
0.4,0.7301610541727672,0.9142071494042163,0.811884411884412,0.658863341748671,0.8538228698809877,0.7421479552719263,6830
0.45,0.7444427642522304,0.9024747937671861,0.8158766987073252,0.6733337447088836,0.8442008880575125,0.747711393308316,6613
0.5,0.7546816479400749,0.8865261228230981,0.8153081008176682,0.6866358147792208,0.8292911095131035,0.7500653919853866,6408
0.55,0.7680387409200968,0.8722273143904674,0.816824034334764,0.7039710579186949,0.8184866512648095,0.755872621524795,6195
0.6,0.7793230563002681,0.8526122823098076,0.8143219819662085,0.7143640068378795,0.7992527556970082,0.7533728558698363,5968
0.65,0.7923669467787114,0.8296975252062329,0.8106026685770574,0.7275325499441427,0.7767118036224774,0.7502136930376164,5712
0.7,0.8013975726369988,0.7989000916590284,0.8001468833195629,0.7448490735026432,0.7552137292704248,0.7486519586102913,5438
0.75,0.8157687770349981,0.7605866177818515,0.7872118394839199,0.7552509678563727,0.7240997366492027,0.7378572671422443,5086
0.8,0.8353247881816207,0.7048579285059579,0.7645655199840923,0.7832035937561173,0.6800122005328031,0.7262392496497903,4603
0.85,0.8509813423794523,0.6438130155820349,0.7330411187643497,0.8003286255667402,0.6232350695256428,0.6983880868408789,4127
0.9,0.8682077454217952,0.5301558203483043,0.6583200546323698,0.823214006621422,0.5356034346698295,0.6442774803031013,3331
0.95,0.8972633467922836,0.36663611365719523,0.5205622071837585,0.8513531354236327,0.3983685812919231,0.5334078340066088,2229
