bad_available_negative_count,bad_delta_vs_baseline,bad_effective_neg_per_pos,bad_randomness_ap,bad_randomness_auc,bad_randomness_f1,bad_randomness_fn,bad_randomness_fp,bad_randomness_precision,bad_randomness_recall,bad_randomness_tp,bad_selected_negative_count,bad_selected_negative_fraction,checkpoint_tag,detection_f1,eval_dir,front_ap,front_auc,front_available_negative_count,front_delta_vs_baseline,front_effective_neg_per_pos,front_f1,front_fn,front_fp,front_precision,front_recall,front_selected_negative_count,front_selected_negative_fraction,front_tp,macro_delta_vs_baseline,macro_f1,micro_delta_vs_baseline,micro_f1,neg_per_pos,negative_fraction,policy,rare_mean_f1,ratio,status,threshold_mode,valid_bad_randomness_f1,valid_front_f1,valid_macro_f1,valid_micro_f1,valid_rare_mean_f1,validation_winner,variant
788921.0,-0.02447690485590215,1.2883096263713383,0.5773926028047662,0.9161332202169777,0.5637583892617449,30,35,0.5454545454545454,0.5833333333333334,42,98995.0,0.1254815120905642,best_micro_f1,0.9467131474103586,results/dive_rare_negative_subsampling_search/rare_neg_frac0125/best_micro_f1,0.47015314108650336,0.8928034814475493,788921.0,-0.13286713286713286,1.2882575708280735,0.40559440559440557,21,64,0.3118279569892473,0.58,98991.0,0.1254764418744082,29,-0.02704017754382282,0.7182320068012459,-0.010314843877837543,0.8137709596860507,,0.125,random_fraction,0.4846763974280752,frac0125,ok,best_global,0.7346938775510203,0.5850340136054422,0.7745785475028438,0.8286235979480044,0.6598639455782312,False,rare_neg_frac0125
788921.0,-0.01680672268907557,1.2883096263713383,0.5773926028047662,0.9161332202169777,0.5714285714285715,36,18,0.6666666666666666,0.5,36,98995.0,0.1254815120905642,best_micro_f1,0.9467131474103586,results/dive_rare_negative_subsampling_search/rare_neg_frac0125/best_micro_f1,0.47015314108650336,0.8928034814475493,788921.0,-0.10237131289762863,1.2882575708280735,0.4360902255639098,21,54,0.3493975903614458,0.58,98991.0,0.1254764418744082,29,-0.018310592264789816,0.7269615920802789,-0.0024220254009765796,0.8216637781629117,,0.125,random_fraction,0.5037593984962406,frac0125,ok,per_label,0.7346938775510203,0.5850340136054422,0.7745785475028438,0.8286235979480044,0.6598639455782312,True,rare_neg_frac0125
788921.0,-0.043931496649292745,1.2883096263713383,0.5580828510948244,0.9231001593912284,0.5443037974683543,29,43,0.5,0.5972222222222222,43,98995.0,0.1254815120905642,best_macro_f1,0.9418546365914787,results/dive_rare_negative_subsampling_search/rare_neg_frac0125/best_macro_f1,0.5234958325573781,0.8922308749427393,788921.0,-0.06153846153846154,1.2882575708280735,0.4769230769230769,19,49,0.3875,0.62,98991.0,0.1254764418744082,31,-0.01843707165217845,0.7268351126928903,-0.006823847324158194,0.8172619562397301,,0.125,random_fraction,0.5106134371957156,frac0125,ok,fixed_0_5,0.693069306930693,0.6029411764705882,0.770215233878145,0.825424019187939,0.6480052417006406,False,rare_neg_frac0125
788921.0,-0.035603715170278605,1.2883096263713383,0.5580828510948244,0.9231001593912284,0.5526315789473685,30,38,0.525,0.5833333333333334,42,98995.0,0.1254815120905642,best_macro_f1,0.9418546365914787,results/dive_rare_negative_subsampling_search/rare_neg_frac0125/best_macro_f1,0.5234958325573781,0.8922308749427393,788921.0,-0.06227106227106227,1.2882575708280735,0.47619047619047616,20,46,0.39473684210526316,0.6,98991.0,0.1254764418744082,30,-0.020973496881045217,0.7242986874640235,-0.012365105309524171,0.8117206982543641,,0.125,random_fraction,0.5144110275689223,frac0125,ok,best_global,0.693069306930693,0.6029411764705882,0.770215233878145,0.825424019187939,0.6480052417006406,False,rare_neg_frac0125
788921.0,-0.012235294117647011,1.2883096263713383,0.5580828510948244,0.9231001593912284,0.5760000000000001,36,17,0.6792452830188679,0.5,36,98995.0,0.1254815120905642,best_macro_f1,0.9418546365914787,results/dive_rare_negative_subsampling_search/rare_neg_frac0125/best_macro_f1,0.5234958325573781,0.8922308749427393,788921.0,-0.029986962190351907,1.2882575708280735,0.5084745762711865,20,38,0.4411764705882353,0.6,98991.0,0.1254764418744082,30,-0.0071714275332960264,0.7381007568117727,-0.0007888359494221397,0.8232969676144661,,0.125,random_fraction,0.5422372881355932,frac0125,ok,per_label,0.693069306930693,0.6029411764705882,0.770215233878145,0.825424019187939,0.6480052417006406,False,rare_neg_frac0125
917350.0,-0.038235294117647034,5.0,0.5359755699745875,0.9083307625070698,0.55,28,44,0.5,0.6111111111111112,44,446750.0,0.48700059955306046,best_micro_f1,0.9459795867562859,results/dive_rare_negative_subsampling_search/rare_neg_ratio005/best_micro_f1,0.5352125137451115,0.8861108566193312,917350.0,-0.1122320302648171,5.0,0.42622950819672134,24,46,0.3611111111111111,0.52,446750.0,0.48700059955306046,26,-0.019019821364890444,0.7262523629801783,0.0001276027288613646,0.8242134062927496,5.0,,random_pos_ratio,0.4881147540983607,ratio005,ok,fixed_0_5,0.7047619047619047,0.6074074074074075,0.7728531317138337,0.8285664457621206,0.656084656084656,False,rare_neg_ratio005
917350.0,-0.04977375565610864,5.0,0.5359755699745875,0.9083307625070698,0.5384615384615384,30,42,0.5,0.5833333333333334,42,446750.0,0.48700059955306046,best_micro_f1,0.9459795867562859,results/dive_rare_negative_subsampling_search/rare_neg_ratio005/best_micro_f1,0.5352125137451115,0.8861108566193312,917350.0,-0.10148674854557205,5.0,0.4369747899159664,24,43,0.37681159420289856,0.52,446750.0,0.48700059955306046,26,-0.01998829245351652,0.7252838918915522,-0.0007518871741735156,0.8233339163897148,5.0,,random_pos_ratio,0.4877181641887524,ratio005,ok,best_global,0.7047619047619047,0.6074074074074075,0.7728531317138337,0.8285664457621206,0.656084656084656,False,rare_neg_ratio005
917350.0,-0.01680672268907568,5.0,0.5359755699745875,0.9083307625070698,0.5714285714285714,34,23,0.6229508196721312,0.5277777777777778,38,446750.0,0.48700059955306046,best_micro_f1,0.9459795867562859,results/dive_rare_negative_subsampling_search/rare_neg_ratio005/best_micro_f1,0.5352125137451115,0.8861108566193312,917350.0,-0.10870947234583589,5.0,0.42975206611570255,24,45,0.36619718309859156,0.52,446750.0,0.48700059955306046,26,-0.015873110648242372,0.7293990736968263,-0.0012160388879899342,0.8228697646758983,5.0,,random_pos_ratio,0.500590318772137,ratio005,ok,per_label,0.7047619047619047,0.6074074074074075,0.7728531317138337,0.8285664457621206,0.656084656084656,False,rare_neg_ratio005
917350.0,-0.01480872069107364,5.0,0.5471316053553056,0.9042881382076199,0.5734265734265734,31,30,0.5774647887323944,0.5694444444444444,41,446750.0,0.48700059955306046,best_macro_f1,0.9400201612903226,results/dive_rare_negative_subsampling_search/rare_neg_ratio005/best_macro_f1,0.5062585053980873,0.8866513971598717,917350.0,-0.08317698561601,5.0,0.45528455284552843,22,45,0.3835616438356164,0.56,446750.0,0.48700059955306046,28,-0.016583518714480383,0.7286886656305883,-0.008125177794860217,0.8159606257690281,5.0,,random_pos_ratio,0.5143555631360509,ratio005,ok,fixed_0_5,0.7289719626168224,0.6000000000000001,0.7747951205065373,0.8251082986494521,0.6644859813084112,False,rare_neg_ratio005
917350.0,-0.0025210084033613356,5.0,0.5471316053553056,0.9042881382076199,0.5857142857142857,31,27,0.6029411764705882,0.5694444444444444,41,446750.0,0.48700059955306046,best_macro_f1,0.9400201612903226,results/dive_rare_negative_subsampling_search/rare_neg_ratio005/best_macro_f1,0.5062585053980873,0.8866513971598717,917350.0,-0.07944514501891548,5.0,0.45901639344262296,22,44,0.3888888888888889,0.56,446750.0,0.48700059955306046,28,-0.015154204343227784,0.7301179800018409,-0.009225012643512276,0.814860790920376,5.0,,random_pos_ratio,0.5223653395784543,ratio005,ok,best_global,0.7289719626168224,0.6000000000000001,0.7747951205065373,0.8251082986494521,0.6644859813084112,False,rare_neg_ratio005
917350.0,-0.01680672268907557,5.0,0.5471316053553056,0.9042881382076199,0.5714285714285715,36,18,0.6666666666666666,0.5,36,446750.0,0.48700059955306046,best_macro_f1,0.9400201612903226,results/dive_rare_negative_subsampling_search/rare_neg_ratio005/best_macro_f1,0.5062585053980873,0.8866513971598717,917350.0,-0.07944514501891548,5.0,0.45901639344262296,22,44,0.3888888888888889,0.56,446750.0,0.48700059955306046,28,-0.013158956332825822,0.7321132280122429,-0.001971649481472104,0.8221141540824162,5.0,,random_pos_ratio,0.5152224824355972,ratio005,ok,per_label,0.7289719626168224,0.6000000000000001,0.7747951205065373,0.8251082986494521,0.6644859813084112,False,rare_neg_ratio005
788921.0,-0.06409736308316427,3.0,0.5383507114207772,0.9228173685022366,0.5241379310344828,34,35,0.5205479452054794,0.5277777777777778,38,230523.0,0.2922003597318363,best_micro_f1,0.9481993093241243,results/dive_rare_negative_subsampling_search/rare_neg_ratio003/best_micro_f1,0.5198352475994887,0.896051305542831,788921.0,-0.07446153846153841,3.0,0.464,21,46,0.38666666666666666,0.58,230523.0,0.2922003597318363,29,-0.019339067200129456,0.7259331171449392,-0.002363085650367247,0.821722717913521,3.0,,random_pos_ratio,0.49406896551724144,ratio003,ok,fixed_0_5,0.6727272727272728,0.6212121212121212,0.7700907912558613,0.8272242148543435,0.646969696969697,False,rare_neg_ratio003
788921.0,-0.07394957983193273,3.0,0.5383507114207772,0.9228173685022366,0.5142857142857143,36,32,0.5294117647058824,0.5,36,230523.0,0.2922003597318363,best_micro_f1,0.9481993093241243,results/dive_rare_negative_subsampling_search/rare_neg_ratio003/best_micro_f1,0.5198352475994887,0.896051305542831,788921.0,-0.05512820512820504,3.0,0.4833333333333334,21,41,0.4142857142857143,0.58,230523.0,0.2922003597318363,29,-0.017918094806998797,0.7273540895380699,-0.002163167208262151,0.8219226363556261,3.0,,random_pos_ratio,0.49880952380952387,ratio003,ok,best_global,0.6727272727272728,0.6212121212121212,0.7700907912558613,0.8272242148543435,0.646969696969697,False,rare_neg_ratio003
788921.0,-0.019129603060736522,3.0,0.5383507114207772,0.9228173685022366,0.5691056910569106,37,16,0.6862745098039216,0.4861111111111111,35,230523.0,0.2922003597318363,best_micro_f1,0.9481993093241243,results/dive_rare_negative_subsampling_search/rare_neg_ratio003/best_micro_f1,0.5198352475994887,0.896051305542831,788921.0,-0.05570291777188324,3.0,0.4827586206896552,22,38,0.42424242424242425,0.56,230523.0,0.2922003597318363,28,-0.011576964479673602,0.7336952198653951,-0.0006371725450915466,0.8234486310187967,3.0,,random_pos_ratio,0.5259321558732829,ratio003,ok,per_label,0.6727272727272728,0.6212121212121212,0.7700907912558613,0.8272242148543435,0.646969696969697,False,rare_neg_ratio003
788921.0,-0.05490196078431375,3.0,0.5583539815636642,0.9283896344285053,0.5333333333333333,32,38,0.5128205128205128,0.5555555555555556,40,230523.0,0.2922003597318363,best_macro_f1,0.9430649611236518,results/dive_rare_negative_subsampling_search/rare_neg_ratio003/best_macro_f1,0.47519267361267786,0.8912780577187357,788921.0,-0.07814407814407814,3.0,0.4603174603174603,21,47,0.3815789473684211,0.58,230523.0,0.2922003597318363,29,-0.018776901424876424,0.7264952829201923,-0.004513406553632748,0.8195723970102555,3.0,,random_pos_ratio,0.49682539682539684,ratio003,ok,fixed_0_5,0.7272727272727273,0.6015037593984962,0.7761656828943323,0.8262594893029676,0.6643882433356118,False,rare_neg_ratio003
788921.0,-0.05490196078431375,3.0,0.5583539815636642,0.9283896344285053,0.5333333333333333,32,38,0.5128205128205128,0.5555555555555556,40,230523.0,0.2922003597318363,best_macro_f1,0.9430649611236518,results/dive_rare_negative_subsampling_search/rare_neg_ratio003/best_macro_f1,0.47519267361267786,0.8912780577187357,788921.0,-0.07814407814407814,3.0,0.4603174603174603,21,47,0.3815789473684211,0.58,230523.0,0.2922003597318363,29,-0.018776901424876424,0.7264952829201923,-0.004513406553632748,0.8195723970102555,3.0,,random_pos_ratio,0.49682539682539684,ratio003,ok,best_global,0.7272727272727273,0.6015037593984962,0.7761656828943323,0.8262594893029676,0.6643882433356118,False,rare_neg_ratio003
788921.0,-0.019129603060736522,3.0,0.5583539815636642,0.9283896344285053,0.5691056910569106,37,16,0.6862745098039216,0.4861111111111111,35,230523.0,0.2922003597318363,best_macro_f1,0.9430649611236518,results/dive_rare_negative_subsampling_search/rare_neg_ratio003/best_macro_f1,0.47519267361267786,0.8912780577187357,788921.0,-0.07294429708222805,3.0,0.4655172413793104,23,39,0.4090909090909091,0.54,230523.0,0.2922003597318363,27,-0.010593179926522311,0.7346790044185464,0.0014367857820322127,0.8255225893459205,3.0,,random_pos_ratio,0.5173114662181104,ratio003,ok,per_label,0.7272727272727273,0.6015037593984962,0.7761656828943323,0.8262594893029676,0.6643882433356118,False,rare_neg_ratio003
