threshold,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1,predicted_positive_total
0.05,0.6648882113821138,0.9594867094408799,0.7854730997223681,0.5876355149639916,0.8940931967884227,0.7064715860236328,7872
0.1,0.7020697167755992,0.9451879010082493,0.8056879443706539,0.6251694600884382,0.8684007341851502,0.7256930973616507,7344
0.15,0.7209170676478913,0.9338221814848763,0.8136730293107579,0.6495911638554472,0.8542343220219586,0.736953873462357,7066
0.2,0.7353971962616822,0.9231897341888176,0.8186621149313175,0.6644179180397891,0.8437425180863212,0.7426573825439382,6848
0.25,0.7459913082571556,0.912557286892759,0.820910290237467,0.6762883614355054,0.828268058673123,0.7436182454909301,6673
0.3,0.7583871960603262,0.903391384051329,0.8245628712457125,0.6913605376781684,0.8190541870866985,0.7487751001314797,6498
0.35,0.7705668719406285,0.8945921173235564,0.8279606379368851,0.708206785127816,0.8126729889411407,0.7552616451298776,6333
0.4,0.7784585617542729,0.8850595783684693,0.8283434846015271,0.7178103641684266,0.8040544367113052,0.7567626229336579,6202
0.45,0.7862658123870544,0.8773602199816682,0.82931900883729,0.7249936079062105,0.7976137274040789,0.7578674829769914,6087
0.5,0.7952091767881242,0.8641613198900092,0.8282526574716684,0.7348594521591391,0.7829321963902305,0.7560158877950183,5928
0.55,0.8038062283737024,0.8516956920256645,0.8270582999554962,0.7462560302632786,0.7717706909066682,0.7561729077993682,5780
0.6,0.8087818696883853,0.8373968835930339,0.822840673691795,0.7555946252610866,0.7562276225579095,0.7527256869343957,5648
0.65,0.8152866242038217,0.8212648945921174,0.8182648401826486,0.7610910134857258,0.7428307795973796,0.7487473523004753,5495
0.7,0.8241262683201804,0.8040329972502291,0.8139556462837524,0.7755899028691406,0.7303052456741779,0.7487348092805566,5322
0.75,0.8304127725856698,0.7818515123739689,0.8054008120101974,0.7810269342962028,0.7088602071490528,0.7395380029982291,5136
0.8,0.8427104722792608,0.7523373052245647,0.7949636803874092,0.7930724027903928,0.6867187732625853,0.7322895520285684,4870
0.85,0.8539793904845429,0.7140238313473877,0.777755591054313,0.8027722600139651,0.6566488168101553,0.7187793616040006,4561
0.9,0.8692778457772338,0.6509624197983501,0.7444444444444444,0.8170041420095528,0.6018999778659417,0.6886116404330644,4085
0.95,0.8883495145631068,0.5367552703941338,0.6691806650668496,0.8492667687334197,0.5189686518157778,0.6384851069347738,3296
