threshold,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1,predicted_positive_total
0.05,0.6310332499106185,0.9706691109074244,0.7648418315759062,0.5456236693195868,0.9174536955572444,0.6789482040209573,8391
0.1,0.6747096774193548,0.958570119156737,0.7919727375993942,0.59734671584824,0.9024669856393883,0.7162955792997242,7750
0.15,0.6952535059331176,0.9451879010082493,0.8011809494211796,0.6215119845800483,0.8796581718282503,0.7270790176314791,7416
0.2,0.7101853141981329,0.934372135655362,0.8069981000633313,0.6386262133405936,0.8636277026897939,0.7333884720803463,7177
0.25,0.7238367931281318,0.9268560953253896,0.8128617363344053,0.6550204282141581,0.8552477679141695,0.7411043893561309,6985
0.3,0.7352294384987539,0.919340054995417,0.8170413815575106,0.6677620307406466,0.8457893419675582,0.7456839737651011,6821
0.35,0.7443079688436189,0.9109074243813016,0.8192234770422884,0.6812297291567393,0.8370512791389891,0.7502606608952789,6676
0.4,0.7584347558157449,0.9024747937671861,0.8242089402310397,0.7028270993159478,0.830773139936326,0.7603119732983419,6491
0.45,0.768441004580635,0.8918423464711274,0.8255557441031732,0.716037803503174,0.8191633736162441,0.7625859590440003,6331
0.5,0.7775266386825961,0.8828597616865261,0.826852090308181,0.7335853893466026,0.8115225195585856,0.7681561895217053,6194
0.55,0.7875372886973815,0.8711274060494959,0.8272260423013318,0.7443878785790751,0.8012410591808705,0.7695989931971161,6034
0.6,0.7968032647508927,0.8590284142988084,0.8267466478475654,0.7536340937520413,0.7897771193845642,0.7689467011733302,5881
0.65,0.8054290718038529,0.8430797433547205,0.8238244514106584,0.7625410492753479,0.7718893324061137,0.7647582051546639,5710
0.7,0.813691665153441,0.821448212648946,0.8175515416894727,0.7696945594379371,0.7526974850634669,0.7585300543627993,5507
0.75,0.8236857088631618,0.7956003666361137,0.8093994778067886,0.7819684696975584,0.7337592788439489,0.7545014357130494,5269
0.8,0.8363710004050223,0.7571035747021082,0.7947657076878669,0.8000855429035885,0.7030158513007867,0.7450902205291092,4938
0.85,0.847708016510971,0.7153070577451879,0.7758997812686418,0.8108094432044604,0.6692435610088643,0.7294366619435582,4603
0.9,0.8636475510706375,0.643263061411549,0.737339777264131,0.8260040007191376,0.6102844548566881,0.6971259192589256,4063
0.95,0.8830153268689396,0.5175068744271311,0.6525658807212206,0.8465062237542054,0.5180434223012276,0.6348872389457061,3197
