epoch,train_loss,valid_loss,micro_f1,macro_f1,predicted_positive_total,Reentrancy_f1,Access Control_f1,Arithmetic_f1,Unchecked Return Values_f1,DoS_f1,Time manipulation_f1
22,0.20031946897506714,0.4987299160824882,0.8286725663716814,0.8042346102769623,5964,0.838599487617421,0.8844250363901018,0.8167791706846673,0.8078817733990147,0.6762936221419976,0.8014285714285714
23,0.19430636508124216,0.5026459015078015,0.828685968819599,0.8031414733940919,5889,0.8386547467007236,0.888568129330254,0.8024193548387097,0.8169243287225387,0.6725663716814159,0.7997159090909091
24,0.18498366017426762,0.5122765501340231,0.8264836058169993,0.8032634057711635,5735,0.8384582070160241,0.8800471559092249,0.8025477707006369,0.8022690437601296,0.6782178217821783,0.818040435458787
25,0.18002674882965428,0.5317822496096293,0.8285201793721972,0.8053102149302745,5814,0.8364425162689804,0.8824730242053077,0.8071216617210681,0.8054443554843875,0.6780905752753978,0.8222891566265059
26,0.17469026276043484,0.5319535897837745,0.8328408989166443,0.8093264003128455,5833,0.8402215594375799,0.8868519048983099,0.807205452775073,0.8171861836562764,0.6879795396419437,0.8165137614678899
27,0.16776012325925485,0.5423442555798424,0.8346177695101427,0.811999010858543,5953,0.8473154362416108,0.8858474082702388,0.8180943214629453,0.8157453936348408,0.7021546261089988,0.802836879432624
28,0.16388490817376544,0.5578582319948409,0.8275359679475506,0.8063120450883291,5646,0.8390410958904111,0.8761563712324679,0.8042063094641964,0.8092105263157895,0.6908635794743428,0.8183943881527669
29,0.1590232327580452,0.5626256201002333,0.8304261823413056,0.80942197352862,5786,0.8371893744644388,0.881567230632235,0.8055555555555555,0.8158319870759289,0.6936708860759494,0.8227168073676131
30,0.15350620171853474,0.5963180214166641,0.8303998555826337,0.8056634773758913,5743,0.8384013900955691,0.8849089841456254,0.811284046692607,0.8124488124488124,0.6822558459422283,0.8046817849305048
31,0.1487827936985663,0.5921513785918554,0.8280605226960109,0.8052171475128674,5569,0.8286088094199738,0.8829197080291972,0.8100755667506297,0.8131687242798354,0.6981627296587927,0.7983673469387754
32,0.14577860065868922,0.6097414311435487,0.8330209727800089,0.8088583273407225,5869,0.8415758591785415,0.889982628836132,0.8035625927758535,0.8097165991902835,0.6873385012919896,0.8209737827715354
33,0.14193470499345234,0.5983896421061622,0.8319282511210763,0.8056891389845421,5814,0.8402061855670103,0.8915107913669065,0.8078431372549021,0.8090982940698619,0.6809651474530831,0.8045112781954886
34,0.13828118464776448,0.6129841903845469,0.8330789261021818,0.808303073796012,5801,0.8417085427135678,0.8868253047011028,0.8129285014691479,0.8162926018287613,0.6825396825396826,0.8095238095238095
35,0.13408398777246475,0.6336311797300974,0.8311333636777424,0.8084959321608617,5649,0.8381201044386423,0.8832457676590776,0.8129602356406481,0.8218724109362054,0.6983311938382541,0.7964458804523423
36,0.13063853276627405,0.6268846823109521,0.8339087770307105,0.8078952261918255,5670,0.8441391155002147,0.8889536578257068,0.815407703851926,0.8122415219189412,0.6772908366533865,0.8093385214007781
37,0.12880002638059004,0.6340050829781426,0.829419826404751,0.8051778321477022,5609,0.8375545851528385,0.884185773074662,0.8048168590065227,0.8113522537562604,0.6770833333333333,0.8160741885625964
38,0.12496928961149284,0.6652460330062442,0.8317663167503424,0.8101223956715767,5619,0.8365384615384615,0.8864769727192726,0.8040404040404041,0.8157453936348408,0.7063389391979302,0.8115942028985509
39,0.1217173804129873,0.6655132042037116,0.8313676060142252,0.8057597200207428,5771,0.8436703483432456,0.8862240421175783,0.8086785009861933,0.814086814086814,0.6756393001345895,0.8062593144560358
40,0.11904175489076546,0.6718466911051009,0.8283798477709315,0.8037686561791171,5700,0.8376963350785341,0.8852362782506604,0.8055555555555555,0.8038740920096852,0.6823529411764706,0.8078967350037964
41,0.11765356659889221,0.6670676635371314,0.8365203339617558,0.8110141458802147,5803,0.847098686997035,0.8917748917748917,0.8167487684729065,0.8126009693053313,0.6820512820512821,0.8158102766798419
42,0.1147775687277317,0.6744081742233701,0.8343536190133238,0.8107360552180731,5772,0.8407423392317652,0.8899270072992701,0.8175542406311637,0.8101889893179951,0.6932668329177059,0.8127369219105384
43,0.11243871077895165,0.6823764973216586,0.8317343173431734,0.8086607743007286,5504,0.8420123565754635,0.88141592920354,0.8102301790281331,0.8085106382978723,0.6927223719676551,0.8170731707317073
44,0.10942005153213229,0.6911272141668532,0.8356102415633765,0.812049660048907,5717,0.8478632478632478,0.8875912408759123,0.8119999999999999,0.8218954248366013,0.693717277486911,0.8092307692307692
45,0.10759829751082829,0.712069484922621,0.8310189359783589,0.8083477851219748,5754,0.8393782383419689,0.8845928529584066,0.8114511352418559,0.8111658456486042,0.6980891719745224,0.8054094665664914
46,0.10444661567785911,0.7241206268469492,0.8362015158270174,0.8120825704725744,5879,0.8459924464960135,0.8912543153049483,0.8176039119804401,0.8160919540229885,0.6956521739130436,0.8059006211180125
47,0.1025419393820422,0.7062719431188371,0.8380763688760808,0.8151759535443044,5768,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423
48,0.10066095502781017,0.726577877998352,0.8327601809954752,0.8110015661118548,5714,0.8405172413793104,0.884185773074662,0.8104898565066799,0.8220551378446116,0.7012987012987013,0.8074626865671641
49,0.09823419648621763,0.7399129801326327,0.835761469550267,0.8120163204152785,5715,0.8430873621713316,0.8904510837727008,0.8125310790651418,0.8201320132013201,0.6929133858267716,0.8129829984544049
50,0.09580231732023614,0.7489151954650879,0.828886844526219,0.8079569322436838,5534,0.8300567933595456,0.8781212841854934,0.8076343545956806,0.8172757475083056,0.6951871657754011,0.8194662480376765
51,0.09486195503601007,0.7475645442803701,0.8362022105453886,0.8133611276061002,5702,0.8414738646101113,0.888499708114419,0.8142999006951341,0.8222768222768223,0.6935064935064935,0.8201099764336214
52,0.09308787946190153,0.7740272382895151,0.8350186754122256,0.8102494155283311,5641,0.846908315565032,0.8897338403041825,0.8109999999999998,0.8073089700996676,0.6978021978021978,0.808743169398907
53,0.091247516790671,0.770908408694797,0.8368884451302532,0.8141539227837601,5681,0.8414738646101113,0.8893418753640071,0.8158415841584159,0.8178807947019868,0.7030625832223701,0.8173228346456692
54,0.0889839582145214,0.787645098235872,0.8296364473078692,0.8064274745023372,5529,0.8379690949227373,0.8829629629629631,0.8052738336713996,0.8070469798657718,0.6906666666666667,0.8146453089244852
55,0.08752478973141738,0.788342747423384,0.8335914017670097,0.8097085262561969,5643,0.8424268878219118,0.8877131099353321,0.8137108792846498,0.8129675810473815,0.6941489361702127,0.8072837632776934
56,0.08704526352563074,0.8015422721703848,0.8316777544882894,0.8060448670618169,5637,0.8441950798446266,0.8834751981215144,0.8128969223253542,0.8066666666666668,0.6787709497206703,0.8102643856920684
57,0.08536916798246759,0.8127885659535726,0.8319559228650137,0.8079577728830971,5554,0.8404907975460122,0.886255924170616,0.8111888111888111,0.8100418410041841,0.6907630522088354,0.8090062111801242
58,0.08399329097675426,0.8129756848017374,0.8297636632200887,0.8062269226879427,5496,0.8394736842105263,0.8820908820908822,0.8044243338360986,0.8134453781512604,0.6846361185983827,0.8132911392405064
59,0.08189969531127385,0.8042182425657908,0.8342919748014243,0.8103581454707722,5617,0.8401226456416996,0.8887580929958799,0.8157635467980295,0.8174204355108878,0.6936572199730094,0.8064269319051263
60,0.08012134454080037,0.819160176648034,0.8343826991513824,0.8115375382662191,5623,0.8421509106678231,0.8881036513545347,0.8108651911468812,0.8133333333333332,0.7019867549668874,0.812785388127854
61,0.07918998935659016,0.8257518940501742,0.8337764738241495,0.8111509727991879,5571,0.8367614879649891,0.8871252204585538,0.811216825237857,0.8221476510067115,0.6958831341301461,0.8137715179968702
62,0.07926924478794847,0.8294029401408302,0.8354107906468928,0.8109821228497124,5655,0.8458565908115071,0.8873239436619719,0.8168168168168168,0.812191103789127,0.6911564625850339,0.8125478194338179
