threshold,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1,predicted_positive_total
0.05,0.5812690134724033,0.9807516040329972,0.7299270072992701,0.5003050184486337,0.9312738303012766,0.6405275136570674,9204
0.1,0.6321756772884592,0.9710357470210815,0.7657944195460459,0.5510098818171881,0.9156083749477171,0.6812736719047374,8379
0.15,0.6599246231155779,0.9629697525206233,0.7831531867312709,0.5791681969396678,0.9017652097346687,0.7001985260984568,7960
0.2,0.6817229641267347,0.9545371219065077,0.7953868479340106,0.6019622591992793,0.8895241392065659,0.7147166957568475,7638
0.25,0.6985503319333424,0.9451879010082493,0.8033655344344032,0.6188239375511332,0.8802219516618726,0.7240990695129176,7381
0.3,0.7156105100463679,0.9336388634280477,0.8102131721285397,0.6394432918188584,0.8704071003347964,0.7353701833222306,7117
0.35,0.7273909274776076,0.923006416131989,0.8136058818776762,0.6545770068888674,0.8600520172742645,0.7418006252852465,6922
0.4,0.7412608305945623,0.9096241979835014,0.8168573545147749,0.6685071895177614,0.844746650646458,0.7449332849663814,6694
0.45,0.7524585125998771,0.8977085242896425,0.8186909638050656,0.6795128855957855,0.8342452062560723,0.7474561197008557,6508
0.5,0.7609963739555415,0.8848762603116407,0.8182742837769114,0.6903181831583995,0.8209638329801656,0.7488369789470555,6343
0.55,0.7701279766726065,0.8714940421631531,0.8176814585483315,0.7003883535895733,0.8051592816418138,0.7478895467120277,6173
0.6,0.7786501837621116,0.8544454628780935,0.8147889170527053,0.708411116181908,0.7863925746911561,0.7440497981378178,5986
0.65,0.7908439629564914,0.8296975252062329,0.8098049740561819,0.7207669700269591,0.7657505841311251,0.7409690313124531,5723
0.7,0.8016438356164384,0.8045829514207149,0.8031107044830742,0.7317546969719106,0.7405009334442232,0.7345020131161382,5475
0.75,0.8175465838509317,0.7721356553620532,0.7941925143772981,0.7409202307659184,0.7061135333336417,0.721591652811507,5152
0.8,0.8302404048924504,0.7217231897341888,0.7721878984014906,0.763569136595597,0.6703186221940085,0.7120081633810517,4742
0.85,0.844885277246654,0.6480293308890925,0.7334785766158315,0.7864823424823634,0.6169052384959226,0.6888465699410018,4184
0.9,0.8633594429939078,0.5455545371219065,0.668613794652887,0.8071693310198687,0.5404767059291882,0.6421511485322875,3447
0.95,0.8884971353018951,0.3695692025664528,0.5220093215950286,0.8437189768766434,0.4048647982818361,0.5350193451218238,2269
