access_control_f1,arithmetic_f1,bad_randomness_f1,checkpoint,detection_delta_vs_baseline,detection_f1,detection_source,dos_f1,eval_dir,front_running_f1,large_mean_delta_vs_baseline,large_mean_delta_vs_full_recognition_only,large_mean_delta_vs_seed_ensemble_main,large_mean_f1,macro_delta_vs_baseline,macro_delta_vs_full_recognition_only,macro_delta_vs_seed_ensemble_main,macro_f1,micro_delta_vs_baseline,micro_delta_vs_full_recognition_only,micro_delta_vs_seed_ensemble_main,micro_f1,reentrancy_f1,time_manipulation_f1,unchecked_return_values_f1,variant
0.8971855255600231,0.7953443258971871,0.5619834710743802,best_micro_f1,0.000916529421754686,0.9474206349206351,derived_from_multilabel,0.7225806451612905,results/dive_major_label_v2_branch_single_task/branch_mlp_recognition_only_ep200/best_micro_f1,0.45454545454545453,0.006733355434542343,0.009324706850418196,-0.006153073659625807,0.8126467957981031,-0.008720971794011989,0.0033298989041161686,-0.016552200237302084,0.7365512125510567,0.004525355831209832,0.0035377696523938296,-0.007441676657737983,0.8286111593950981,0.8454126518642647,0.798501872659176,0.8168557536466775,branch_mlp_recognition_only_ep200
0.8931025006870019,0.8044022011005503,0.5303030303030304,best_macro_f1,0.003986090579551016,0.9504901960784314,derived_from_multilabel,0.6969325153374234,results/dive_major_label_v2_branch_single_task/branch_mlp_recognition_only_ep200/best_macro_f1,0.4745762711864407,0.006002875321131418,0.008594226737007271,-0.0068835537730367324,0.8119163156846921,-0.010725034895365693,0.001325835802762465,-0.018556263338655787,0.734547149449703,0.004429251767672171,0.0034416655888561687,-0.007537780721275644,0.8285150553315604,0.8399339933993399,0.8073394495412843,0.8297872340425532,branch_mlp_recognition_only_ep200
