access_control_f1,arithmetic_f1,bad_randomness_f1,checkpoint,detection_delta_vs_baseline,detection_f1,detection_source,dos_f1,eval_dir,front_running_f1,large_mean_delta_vs_baseline,large_mean_delta_vs_full_recognition_only,large_mean_delta_vs_seed_ensemble_main,large_mean_f1,macro_delta_vs_baseline,macro_delta_vs_full_recognition_only,macro_delta_vs_seed_ensemble_main,macro_f1,micro_delta_vs_baseline,micro_delta_vs_full_recognition_only,micro_delta_vs_seed_ensemble_main,micro_f1,reentrancy_f1,time_manipulation_f1,unchecked_return_values_f1,variant
0.8984461709211987,0.7914645974781765,0.5873015873015873,best_micro_f1,0.0007865348952083018,0.9472906403940887,derived_from_multilabel,0.6950549450549451,results/dive_major_label_v2_branch_single_task/branch_mlp_recognition_only/best_micro_f1,0.5565217391304347,0.0028570550968340935,0.005448406512709947,-0.010029373997334057,0.8087704954603948,0.004283603054230145,0.016334473752358303,-0.0035476253890599496,0.7495557873992988,0.005589727893207885,0.004602141714391883,-0.00637730459573993,0.8296755314570962,0.8491996630160068,0.7938820101966496,0.824575586095392,branch_mlp_recognition_only
0.8941636414409382,0.7925925925925925,0.624,best_macro_f1,-0.0006379637665969717,0.9458661417322834,derived_from_multilabel,0.6929347826086956,results/dive_major_label_v2_branch_single_task/branch_mlp_recognition_only/best_macro_f1,0.52991452991453,-0.0007099010114022253,0.001881450404473628,-0.013596330105570376,0.8052035393521585,0.002869786408366437,0.014920657106494595,-0.004961442034923658,0.7481419707534351,0.0020680425899579635,0.0010804564111419612,-0.009898989898989852,0.8261538461538462,0.845869297163995,0.7873303167420814,0.8183306055646482,branch_mlp_recognition_only
